
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/FourPeople_1280x704_60.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1280x704 60Hz
Internal Format                   : 1280x704 60Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 27.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 6.638

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 27 QP 27 )     320712 bits [Y 41.4358 dB    U 44.6976 dB    V 45.9484 dB] [ET  5.59 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3568 bits [Y 40.3939 dB    U 44.4486 dB    V 45.7397 dB] [ET  5.53 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 29 QP 29 )       6632 bits [Y 40.5770 dB    U 44.5012 dB    V 45.7286 dB] [ET  7.68 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4736 bits [Y 40.1482 dB    U 44.3767 dB    V 45.6661 dB] [ET  9.03 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4256 bits [Y 40.1572 dB    U 44.3853 dB    V 45.6429 dB] [ET  5.10 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 29 QP 29 )       7856 bits [Y 40.1789 dB    U 44.3215 dB    V 45.5979 dB] [ET  8.29 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6016 bits [Y 39.9561 dB    U 44.2618 dB    V 45.5653 dB] [ET  6.33 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 28 QP 28 )      36696 bits [Y 40.5896 dB    U 44.4975 dB    V 45.7626 dB] [ET  7.06 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4536 bits [Y 40.1690 dB    U 44.3286 dB    V 45.7016 dB] [ET  5.99 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 29 QP 29 )       7992 bits [Y 40.0898 dB    U 44.3249 dB    V 45.5810 dB] [ET  5.01 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5320 bits [Y 39.9746 dB    U 44.2832 dB    V 45.5896 dB] [ET  5.46 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 28 QP 28 )      37176 bits [Y 40.6193 dB    U 44.4943 dB    V 45.7293 dB] [ET 10.00 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4584 bits [Y 40.1367 dB    U 44.3583 dB    V 45.6905 dB] [ET  5.05 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8336 bits [Y 39.9810 dB    U 44.2878 dB    V 45.5344 dB] [ET  8.47 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5776 bits [Y 39.8879 dB    U 44.3169 dB    V 45.5271 dB] [ET  6.59 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 28 QP 28 )      30872 bits [Y 40.5653 dB    U 44.4312 dB    V 45.6986 dB] [ET  6.41 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3776 bits [Y 40.0978 dB    U 44.3337 dB    V 45.6070 dB] [ET  5.66 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 29 QP 29 )       7936 bits [Y 39.8758 dB    U 44.2911 dB    V 45.5136 dB] [ET  5.10 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4824 bits [Y 39.7862 dB    U 44.2373 dB    V 45.5103 dB] [ET  5.36 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32832 bits [Y 40.6100 dB    U 44.3782 dB    V 45.6697 dB] [ET  9.63 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 30 QP 30 )       2264 bits [Y 40.1383 dB    U 44.2680 dB    V 45.6166 dB] [ET  4.91 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 29 QP 29 )       6304 bits [Y 39.8884 dB    U 44.2091 dB    V 45.5468 dB] [ET  8.91 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3336 bits [Y 39.7855 dB    U 44.1940 dB    V 45.4933 dB] [ET  7.02 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 28 QP 28 )      27976 bits [Y 40.5293 dB    U 44.3493 dB    V 45.6702 dB] [ET  6.97 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 30 QP 30 )       2280 bits [Y 40.0665 dB    U 44.2833 dB    V 45.6112 dB] [ET  7.15 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 29 QP 29 )       6456 bits [Y 39.8566 dB    U 44.2486 dB    V 45.5757 dB] [ET  8.20 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3416 bits [Y 39.7406 dB    U 44.2240 dB    V 45.5589 dB] [ET  4.80 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 28 QP 28 )      30944 bits [Y 40.5347 dB    U 44.3493 dB    V 45.6428 dB] [ET  7.59 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3216 bits [Y 39.9774 dB    U 44.2590 dB    V 45.5898 dB] [ET  5.14 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8288 bits [Y 39.8151 dB    U 44.2160 dB    V 45.4742 dB] [ET  5.80 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3952 bits [Y 39.7060 dB    U 44.2031 dB    V 45.5090 dB] [ET  5.09 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32184 bits [Y 40.5136 dB    U 44.3289 dB    V 45.6092 dB] [ET  8.66 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4688 bits [Y 40.0031 dB    U 44.2186 dB    V 45.5459 dB] [ET  5.20 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11648 bits [Y 39.8259 dB    U 44.1265 dB    V 45.4197 dB] [ET  9.14 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6824 bits [Y 39.7952 dB    U 44.0145 dB    V 45.3669 dB] [ET  7.19 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 28 QP 28 )      31872 bits [Y 40.4790 dB    U 44.3656 dB    V 45.6474 dB] [ET  7.19 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5784 bits [Y 40.0694 dB    U 44.1512 dB    V 45.4799 dB] [ET  8.37 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9392 bits [Y 39.8386 dB    U 44.1160 dB    V 45.4175 dB] [ET  4.59 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6416 bits [Y 39.7984 dB    U 44.0603 dB    V 45.3961 dB] [ET  8.61 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32080 bits [Y 40.5223 dB    U 44.3274 dB    V 45.7234 dB] [ET  6.98 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6832 bits [Y 40.0522 dB    U 44.1120 dB    V 45.5714 dB] [ET  5.59 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11120 bits [Y 39.9042 dB    U 44.0503 dB    V 45.4692 dB] [ET  5.90 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 30 QP 30 )       8832 bits [Y 39.7924 dB    U 44.0388 dB    V 45.3776 dB] [ET  5.48 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 28 QP 28 )      37352 bits [Y 40.5604 dB    U 44.3257 dB    V 45.7010 dB] [ET  7.90 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6392 bits [Y 40.1109 dB    U 44.1603 dB    V 45.5194 dB] [ET  5.44 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9696 bits [Y 40.0089 dB    U 44.0834 dB    V 45.4307 dB] [ET  8.75 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6120 bits [Y 39.8913 dB    U 44.1382 dB    V 45.3831 dB] [ET  6.77 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 28 QP 28 )      35448 bits [Y 40.5509 dB    U 44.3955 dB    V 45.7378 dB] [ET  6.87 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5000 bits [Y 40.1367 dB    U 44.2906 dB    V 45.5962 dB] [ET  7.04 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9408 bits [Y 40.0922 dB    U 44.1428 dB    V 45.4578 dB] [ET  7.66 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6784 bits [Y 39.9987 dB    U 44.0803 dB    V 45.4036 dB] [ET  5.19 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 28 QP 28 )      36496 bits [Y 40.5798 dB    U 44.4348 dB    V 45.6739 dB] [ET  7.77 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4992 bits [Y 40.1303 dB    U 44.2555 dB    V 45.5445 dB] [ET  5.20 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9568 bits [Y 40.0251 dB    U 44.1643 dB    V 45.4523 dB] [ET  5.85 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5360 bits [Y 39.9794 dB    U 44.1557 dB    V 45.3828 dB] [ET  5.21 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 28 QP 28 )      32312 bits [Y 40.5605 dB    U 44.4242 dB    V 45.6542 dB] [ET  8.80 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3328 bits [Y 40.2165 dB    U 44.2906 dB    V 45.5965 dB] [ET  5.03 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 29 QP 29 )       7328 bits [Y 40.0134 dB    U 44.2066 dB    V 45.4755 dB] [ET  8.72 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4016 bits [Y 40.0186 dB    U 44.2448 dB    V 45.4916 dB] [ET  6.89 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 28 QP 28 )      26440 bits [Y 40.5270 dB    U 44.3686 dB    V 45.6351 dB] [ET  6.58 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3272 bits [Y 40.1941 dB    U 44.2692 dB    V 45.5530 dB] [ET  6.47 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 29 QP 29 )       8560 bits [Y 39.8755 dB    U 44.1753 dB    V 45.4663 dB] [ET  6.84 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4448 bits [Y 39.9466 dB    U 44.1908 dB    V 45.4473 dB] [ET  5.16 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 28 QP 28 )      28872 bits [Y 40.5969 dB    U 44.3347 dB    V 45.5869 dB] [ET  7.56 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 30 QP 30 )       3312 bits [Y 40.1518 dB    U 44.2288 dB    V 45.5396 dB] [ET  5.14 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 29 QP 29 )       9400 bits [Y 39.8979 dB    U 44.1925 dB    V 45.4759 dB] [ET  8.16 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4736 bits [Y 39.8577 dB    U 44.1773 dB    V 45.4384 dB] [ET  6.26 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 28 QP 28 )      30120 bits [Y 40.5572 dB    U 44.3775 dB    V 45.6228 dB] [ET  6.97 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4664 bits [Y 40.0345 dB    U 44.2344 dB    V 45.5422 dB] [ET  5.86 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11760 bits [Y 39.8261 dB    U 44.1578 dB    V 45.4911 dB] [ET  5.48 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6696 bits [Y 39.7810 dB    U 44.1162 dB    V 45.3968 dB] [ET  5.63 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 28 QP 28 )      31768 bits [Y 40.5764 dB    U 44.3607 dB    V 45.6401 dB] [ET  7.97 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4768 bits [Y 40.0307 dB    U 44.1972 dB    V 45.5230 dB] [ET  5.49 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 29 QP 29 )      12048 bits [Y 39.7823 dB    U 44.0808 dB    V 45.3851 dB] [ET  9.37 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6888 bits [Y 39.6782 dB    U 44.0415 dB    V 45.3210 dB] [ET  7.57 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 28 QP 28 )      34984 bits [Y 40.5187 dB    U 44.3078 dB    V 45.6401 dB] [ET  8.19 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 30 QP 30 )       4720 bits [Y 39.9634 dB    U 44.1827 dB    V 45.5489 dB] [ET  5.39 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11272 bits [Y 39.7224 dB    U 44.1038 dB    V 45.3999 dB] [ET  8.44 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6520 bits [Y 39.6214 dB    U 44.0828 dB    V 45.3462 dB] [ET  6.66 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 28 QP 28 )      37712 bits [Y 40.4699 dB    U 44.3166 dB    V 45.5681 dB] [ET  6.70 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 30 QP 30 )       5544 bits [Y 39.8684 dB    U 44.1601 dB    V 45.4726 dB] [ET  6.37 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 29 QP 29 )      11792 bits [Y 39.5959 dB    U 44.0461 dB    V 45.3357 dB] [ET  6.37 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7224 bits [Y 39.5086 dB    U 44.0489 dB    V 45.2490 dB] [ET  5.55 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 28 QP 28 )      43056 bits [Y 40.4851 dB    U 44.2853 dB    V 45.5203 dB] [ET  8.44 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 30 QP 30 )       6664 bits [Y 39.8587 dB    U 44.1072 dB    V 45.3857 dB] [ET  5.28 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 29 QP 29 )      12984 bits [Y 39.6407 dB    U 44.0724 dB    V 45.3227 dB] [ET  7.27 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 30 QP 30 )       9088 bits [Y 39.4137 dB    U 43.9974 dB    V 45.1981 dB] [ET  5.62 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 28 QP 28 )      45424 bits [Y 40.4416 dB    U 44.2594 dB    V 45.5012 dB] [ET  8.33 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 30 QP 30 )       7576 bits [Y 39.7446 dB    U 44.1094 dB    V 45.3972 dB] [ET  5.89 ] [L0 104 100 96 92 ] [L1 ]
