
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/RaceHorsesC_832x448_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 832x448 30Hz
Internal Format                   : 832x448 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 27.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 7.263

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 27 QP 27 )     349448 bits [Y 38.5818 dB    U 40.1686 dB    V 41.1015 dB] [ET  3.00 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 30 QP 30 )      52216 bits [Y 34.5749 dB    U 38.3288 dB    V 39.5276 dB] [ET  6.66 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 29 QP 29 )      71312 bits [Y 34.9124 dB    U 38.2411 dB    V 39.4451 dB] [ET  8.62 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 30 QP 30 )      53160 bits [Y 34.2357 dB    U 37.9911 dB    V 39.1951 dB] [ET  8.90 ] [L0 2 1 0 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 29 QP 29 )      71192 bits [Y 35.1038 dB    U 38.5875 dB    V 39.6503 dB] [ET  6.28 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 30 QP 30 )      53632 bits [Y 34.3909 dB    U 38.4645 dB    V 39.4164 dB] [ET  6.95 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 28 QP 28 )     172872 bits [Y 37.9455 dB    U 39.8482 dB    V 40.8135 dB] [ET  9.32 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 30 QP 30 )      48688 bits [Y 34.6096 dB    U 38.8344 dB    V 39.7639 dB] [ET  7.19 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 29 QP 29 )      67520 bits [Y 35.1547 dB    U 38.7218 dB    V 39.5575 dB] [ET  6.57 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 30 QP 30 )      49152 bits [Y 34.3906 dB    U 38.5850 dB    V 39.4449 dB] [ET  6.91 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 28 QP 28 )     166752 bits [Y 37.9229 dB    U 39.8698 dB    V 40.8372 dB] [ET  9.42 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 30 QP 30 )      46656 bits [Y 34.5915 dB    U 38.7917 dB    V 39.7027 dB] [ET  6.52 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 29 QP 29 )      70888 bits [Y 34.9263 dB    U 38.5488 dB    V 39.5997 dB] [ET  7.36 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 30 QP 30 )      57456 bits [Y 34.0961 dB    U 38.3510 dB    V 39.3541 dB] [ET  7.30 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 28 QP 28 )     190096 bits [Y 37.6782 dB    U 39.6896 dB    V 40.7817 dB] [ET 10.54 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 30 QP 30 )      55032 bits [Y 34.2377 dB    U 38.4683 dB    V 39.5260 dB] [ET  7.73 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 29 QP 29 )      89696 bits [Y 34.5734 dB    U 38.1646 dB    V 39.4162 dB] [ET  5.98 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 30 QP 30 )      62312 bits [Y 33.7274 dB    U 37.7612 dB    V 39.1183 dB] [ET  8.54 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 28 QP 28 )     202912 bits [Y 37.3864 dB    U 39.1159 dB    V 40.6248 dB] [ET 10.25 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 30 QP 30 )      55168 bits [Y 33.9779 dB    U 38.1631 dB    V 39.6376 dB] [ET  5.56 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 29 QP 29 )      73048 bits [Y 34.4363 dB    U 38.1179 dB    V 39.5436 dB] [ET  6.48 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 30 QP 30 )      56224 bits [Y 33.6238 dB    U 38.0458 dB    V 39.3745 dB] [ET  6.98 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 28 QP 28 )     192744 bits [Y 37.6323 dB    U 39.3733 dB    V 40.7434 dB] [ET  9.88 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 30 QP 30 )      50704 bits [Y 34.0189 dB    U 38.4532 dB    V 39.7855 dB] [ET  6.36 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 29 QP 29 )      78160 bits [Y 34.7636 dB    U 38.3830 dB    V 39.6160 dB] [ET  7.49 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 30 QP 30 )      55832 bits [Y 34.0501 dB    U 38.3691 dB    V 39.4661 dB] [ET  7.16 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 28 QP 28 )     181840 bits [Y 37.9041 dB    U 39.7729 dB    V 40.8706 dB] [ET  9.06 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 30 QP 30 )      55400 bits [Y 34.5737 dB    U 38.6896 dB    V 39.8063 dB] [ET  6.05 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 29 QP 29 )      89504 bits [Y 35.1633 dB    U 38.5288 dB    V 39.6090 dB] [ET  7.14 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 30 QP 30 )      58080 bits [Y 34.3533 dB    U 38.4941 dB    V 39.4760 dB] [ET  7.88 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 28 QP 28 )     175056 bits [Y 37.9583 dB    U 39.9074 dB    V 41.0086 dB] [ET  8.67 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 30 QP 30 )      48968 bits [Y 34.7452 dB    U 39.0118 dB    V 40.0129 dB] [ET  6.36 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 29 QP 29 )      69096 bits [Y 35.1225 dB    U 38.8650 dB    V 39.9467 dB] [ET  6.08 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 30 QP 30 )      45912 bits [Y 34.5088 dB    U 38.7691 dB    V 39.8278 dB] [ET  6.09 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 28 QP 28 )     154088 bits [Y 38.2564 dB    U 40.1878 dB    V 41.4104 dB] [ET 11.76 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 30 QP 30 )      43624 bits [Y 34.9760 dB    U 39.3064 dB    V 40.5185 dB] [ET  5.31 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 29 QP 29 )      65072 bits [Y 35.6685 dB    U 39.2875 dB    V 40.3891 dB] [ET  9.40 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 30 QP 30 )      46872 bits [Y 34.9417 dB    U 39.0313 dB    V 40.0014 dB] [ET  5.38 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 28 QP 28 )     149416 bits [Y 38.6117 dB    U 40.4194 dB    V 41.5292 dB] [ET  8.22 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 30 QP 30 )      45216 bits [Y 35.3365 dB    U 39.6080 dB    V 40.5589 dB] [ET  5.31 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 29 QP 29 )      69424 bits [Y 35.9579 dB    U 39.3981 dB    V 40.3396 dB] [ET  7.55 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 30 QP 30 )      57352 bits [Y 35.1355 dB    U 39.1601 dB    V 40.1316 dB] [ET  6.79 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 28 QP 28 )     153072 bits [Y 38.5333 dB    U 40.5087 dB    V 41.5631 dB] [ET  8.88 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 30 QP 30 )      53920 bits [Y 35.2464 dB    U 39.3982 dB    V 40.4737 dB] [ET  6.39 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 29 QP 29 )      74992 bits [Y 35.5413 dB    U 39.1832 dB    V 40.1865 dB] [ET  7.34 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 30 QP 30 )      59568 bits [Y 34.6657 dB    U 38.9047 dB    V 39.9810 dB] [ET  7.21 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 28 QP 28 )     175120 bits [Y 38.0914 dB    U 39.9393 dB    V 41.3035 dB] [ET  9.13 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 30 QP 30 )      62088 bits [Y 34.3209 dB    U 38.7422 dB    V 40.1780 dB] [ET  6.24 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 29 QP 29 )      83072 bits [Y 34.9689 dB    U 38.6562 dB    V 40.0911 dB] [ET  7.05 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 30 QP 30 )      58208 bits [Y 34.0282 dB    U 38.3106 dB    V 39.8239 dB] [ET  6.92 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 28 QP 28 )     199136 bits [Y 37.6538 dB    U 39.4118 dB    V 41.2375 dB] [ET  9.65 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 30 QP 30 )      61896 bits [Y 33.9596 dB    U 38.2713 dB    V 40.1854 dB] [ET  5.67 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 29 QP 29 )     111120 bits [Y 34.3472 dB    U 37.7268 dB    V 39.9372 dB] [ET  8.22 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 30 QP 30 )      76744 bits [Y 33.0879 dB    U 37.2466 dB    V 39.5871 dB] [ET  6.52 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 28 QP 28 )     245320 bits [Y 37.1023 dB    U 38.4700 dB    V 40.7842 dB] [ET 10.06 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 30 QP 30 )      70448 bits [Y 33.0294 dB    U 37.1386 dB    V 39.6095 dB] [ET  6.55 ] [L0 104 100 96 92 ] [L1 ]
