
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Kimono_1920x1024_24.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 24Hz
Internal Format                   : 1920x1024 24Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 24.486

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     261584 bits [Y 40.0879 dB    U 41.2021 dB    V 42.3947 dB] [ET 10.49 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      35120 bits [Y 37.2157 dB    U 40.4006 dB    V 41.8840 dB] [ET 18.61 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      58072 bits [Y 37.0389 dB    U 39.9492 dB    V 41.5546 dB] [ET 28.12 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41744 bits [Y 36.1231 dB    U 39.6312 dB    V 41.2761 dB] [ET 31.62 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29256 bits [Y 36.8005 dB    U 40.0657 dB    V 41.5865 dB] [ET  7.07 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49064 bits [Y 36.9112 dB    U 39.8752 dB    V 41.5540 dB] [ET 38.91 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33216 bits [Y 36.2884 dB    U 39.7063 dB    V 41.5249 dB] [ET  7.34 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )     132504 bits [Y 39.3078 dB    U 40.7010 dB    V 42.1342 dB] [ET 46.17 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25968 bits [Y 37.1578 dB    U 40.2564 dB    V 41.9599 dB] [ET  7.17 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      47048 bits [Y 37.2115 dB    U 40.0390 dB    V 41.8291 dB] [ET 38.74 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34168 bits [Y 36.3273 dB    U 39.8119 dB    V 41.6524 dB] [ET  7.40 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )     136848 bits [Y 39.3630 dB    U 40.6869 dB    V 42.1475 dB] [ET 44.54 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27440 bits [Y 37.1104 dB    U 40.1660 dB    V 41.8008 dB] [ET  7.16 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49824 bits [Y 37.1713 dB    U 39.9093 dB    V 41.6367 dB] [ET 37.94 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      36088 bits [Y 36.3789 dB    U 39.7206 dB    V 41.4864 dB] [ET  7.48 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     136640 bits [Y 39.1974 dB    U 40.5708 dB    V 42.0335 dB] [ET 44.92 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27480 bits [Y 36.8347 dB    U 40.0688 dB    V 41.6802 dB] [ET  7.19 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50376 bits [Y 36.8129 dB    U 39.7696 dB    V 41.4601 dB] [ET 38.66 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34360 bits [Y 36.0568 dB    U 39.4999 dB    V 41.3569 dB] [ET  7.49 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )     144808 bits [Y 39.0164 dB    U 40.5501 dB    V 41.8980 dB] [ET 46.99 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29192 bits [Y 36.8072 dB    U 40.1453 dB    V 41.5905 dB] [ET  7.37 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51304 bits [Y 36.9361 dB    U 39.8092 dB    V 41.4078 dB] [ET 38.82 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37344 bits [Y 36.1210 dB    U 39.5734 dB    V 41.2820 dB] [ET  7.50 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )     142848 bits [Y 39.0873 dB    U 40.5737 dB    V 41.9107 dB] [ET 43.33 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29336 bits [Y 36.9097 dB    U 40.0576 dB    V 41.6619 dB] [ET  7.07 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52024 bits [Y 37.0640 dB    U 39.7564 dB    V 41.4993 dB] [ET 35.71 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39896 bits [Y 36.2750 dB    U 39.5032 dB    V 41.4103 dB] [ET  7.55 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )     142920 bits [Y 39.0898 dB    U 40.5453 dB    V 42.0127 dB] [ET 43.65 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31840 bits [Y 36.8075 dB    U 39.9506 dB    V 41.6321 dB] [ET  7.30 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54936 bits [Y 36.9882 dB    U 39.7129 dB    V 41.4499 dB] [ET 38.26 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40936 bits [Y 36.2736 dB    U 39.4851 dB    V 41.3346 dB] [ET  7.58 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )     143288 bits [Y 39.2749 dB    U 40.5332 dB    V 42.0504 dB] [ET 47.08 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31600 bits [Y 36.8232 dB    U 39.9174 dB    V 41.6056 dB] [ET  7.28 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      55552 bits [Y 36.9215 dB    U 39.6591 dB    V 41.3435 dB] [ET 39.09 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      42984 bits [Y 36.2151 dB    U 39.4352 dB    V 41.1730 dB] [ET  7.53 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )     144192 bits [Y 39.1116 dB    U 40.4637 dB    V 41.8381 dB] [ET 49.05 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      33592 bits [Y 36.9153 dB    U 39.8244 dB    V 41.4767 dB] [ET  7.54 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52264 bits [Y 36.8854 dB    U 39.5935 dB    V 41.2641 dB] [ET 37.90 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      41440 bits [Y 36.0455 dB    U 39.3479 dB    V 41.0905 dB] [ET  7.60 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )     144816 bits [Y 39.0098 dB    U 40.5563 dB    V 41.8230 dB] [ET 41.13 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34640 bits [Y 37.0031 dB    U 40.0187 dB    V 41.5606 dB] [ET  7.26 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      54232 bits [Y 37.1222 dB    U 39.7715 dB    V 41.4018 dB] [ET 36.27 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40816 bits [Y 36.2429 dB    U 39.5855 dB    V 41.2874 dB] [ET  7.56 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )     145800 bits [Y 39.2309 dB    U 40.6087 dB    V 42.0174 dB] [ET 45.55 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34344 bits [Y 36.9011 dB    U 40.0925 dB    V 41.6708 dB] [ET  7.57 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      52872 bits [Y 36.9729 dB    U 39.8062 dB    V 41.5023 dB] [ET 39.79 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39096 bits [Y 36.1962 dB    U 39.5550 dB    V 41.3164 dB] [ET  7.55 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )     140280 bits [Y 39.0877 dB    U 40.6008 dB    V 42.0191 dB] [ET 45.69 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30552 bits [Y 37.0312 dB    U 40.1339 dB    V 41.7188 dB] [ET  7.11 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49496 bits [Y 37.1380 dB    U 39.8377 dB    V 41.5596 dB] [ET 36.36 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38848 bits [Y 36.3214 dB    U 39.6306 dB    V 41.3659 dB] [ET  7.38 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 33 QP 33 )     139992 bits [Y 39.0987 dB    U 40.6184 dB    V 42.0768 dB] [ET 44.40 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32368 bits [Y 37.0118 dB    U 40.0869 dB    V 41.7053 dB] [ET  7.18 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49528 bits [Y 37.0333 dB    U 39.8012 dB    V 41.5072 dB] [ET 37.89 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39856 bits [Y 36.4272 dB    U 39.6237 dB    V 41.4083 dB] [ET  7.39 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 33 QP 33 )     135576 bits [Y 39.1481 dB    U 40.6377 dB    V 42.0532 dB] [ET 46.46 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31640 bits [Y 37.0799 dB    U 40.1466 dB    V 41.7280 dB] [ET  7.23 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49128 bits [Y 37.1525 dB    U 39.8542 dB    V 41.5033 dB] [ET 39.30 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 35 QP 35 )      38672 bits [Y 36.4316 dB    U 39.5809 dB    V 41.2441 dB] [ET  7.52 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 33 QP 33 )     135184 bits [Y 39.2345 dB    U 40.6698 dB    V 42.0187 dB] [ET 45.76 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30840 bits [Y 36.9271 dB    U 40.1619 dB    V 41.6710 dB] [ET  7.38 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49536 bits [Y 36.9606 dB    U 39.8556 dB    V 41.5150 dB] [ET 36.71 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 35 QP 35 )      40240 bits [Y 36.4205 dB    U 39.6368 dB    V 41.3647 dB] [ET  7.48 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 33 QP 33 )     137016 bits [Y 39.1378 dB    U 40.6606 dB    V 42.0572 dB] [ET 43.77 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32688 bits [Y 37.0184 dB    U 40.0787 dB    V 41.6308 dB] [ET  7.20 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51936 bits [Y 37.1503 dB    U 39.8045 dB    V 41.4286 dB] [ET 38.61 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 35 QP 35 )      39808 bits [Y 36.2459 dB    U 39.6067 dB    V 41.1905 dB] [ET  7.60 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 33 QP 33 )     139152 bits [Y 39.1158 dB    U 40.5957 dB    V 41.9793 dB] [ET 47.02 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34144 bits [Y 37.0067 dB    U 40.0263 dB    V 41.5106 dB] [ET  7.30 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 34 QP 34 )      51040 bits [Y 37.0470 dB    U 39.7794 dB    V 41.2549 dB] [ET 38.72 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37264 bits [Y 36.1798 dB    U 39.5286 dB    V 41.0907 dB] [ET  7.37 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 33 QP 33 )     137408 bits [Y 39.0339 dB    U 40.5623 dB    V 41.8063 dB] [ET 44.04 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 35 QP 35 )      31392 bits [Y 37.0325 dB    U 40.0564 dB    V 41.4374 dB] [ET  7.14 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 34 QP 34 )      50728 bits [Y 37.0824 dB    U 39.7777 dB    V 41.3123 dB] [ET 37.08 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 35 QP 35 )      37992 bits [Y 36.3263 dB    U 39.5666 dB    V 41.1714 dB] [ET  7.44 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 33 QP 33 )     135560 bits [Y 39.1767 dB    U 40.5954 dB    V 41.9137 dB] [ET 44.84 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30208 bits [Y 37.0265 dB    U 40.0871 dB    V 41.5444 dB] [ET  7.18 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 34 QP 34 )      49224 bits [Y 37.0615 dB    U 39.8367 dB    V 41.3474 dB] [ET 39.21 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34464 bits [Y 36.2293 dB    U 39.6134 dB    V 41.1742 dB] [ET  7.21 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 33 QP 33 )     131648 bits [Y 39.0490 dB    U 40.6355 dB    V 41.8930 dB] [ET 46.19 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27632 bits [Y 37.1426 dB    U 40.2368 dB    V 41.6371 dB] [ET  6.94 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 34 QP 34 )      46256 bits [Y 37.1394 dB    U 39.9615 dB    V 41.4452 dB] [ET 38.08 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 35 QP 35 )      34688 bits [Y 36.4891 dB    U 39.7314 dB    V 41.2586 dB] [ET  7.21 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 33 QP 33 )     131200 bits [Y 39.1917 dB    U 40.6771 dB    V 41.9042 dB] [ET 44.42 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28000 bits [Y 37.0248 dB    U 40.2116 dB    V 41.5201 dB] [ET  6.95 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 34 QP 34 )      48264 bits [Y 37.0910 dB    U 39.9312 dB    V 41.3723 dB] [ET 38.96 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32704 bits [Y 36.2534 dB    U 39.7184 dB    V 41.1647 dB] [ET  7.34 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 33 QP 33 )     133480 bits [Y 39.0455 dB    U 40.6313 dB    V 41.7978 dB] [ET 48.14 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 35 QP 35 )      27800 bits [Y 37.0497 dB    U 40.1771 dB    V 41.4973 dB] [ET  7.22 ] [L0 104 100 96 92 ] [L1 ]
