
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/RaceHorsesC_832x448_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 832x448 30Hz
Internal Format                   : 832x448 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 22.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 6.324

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 22 QP 22 )     570528 bits [Y 42.3286 dB    U 43.4090 dB    V 43.9855 dB] [ET  3.14 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 25 QP 25 )     181512 bits [Y 38.4357 dB    U 40.4546 dB    V 41.6345 dB] [ET  9.54 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 24 QP 24 )     227024 bits [Y 39.5002 dB    U 40.9132 dB    V 42.0345 dB] [ET 11.28 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 25 QP 25 )     165296 bits [Y 38.4269 dB    U 40.3644 dB    V 41.4441 dB] [ET 11.55 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 25 QP 25 )     163984 bits [Y 38.4145 dB    U 40.6843 dB    V 41.5528 dB] [ET 11.53 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 24 QP 24 )     300840 bits [Y 39.2296 dB    U 40.9184 dB    V 41.8273 dB] [ET  1.34 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 25 QP 25 )     168592 bits [Y 38.3382 dB    U 40.4717 dB    V 41.3774 dB] [ET 11.38 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 23 QP 23 )     400968 bits [Y 40.7707 dB    U 42.2421 dB    V 42.9111 dB] [ET  1.47 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 25 QP 25 )     179840 bits [Y 38.3425 dB    U 40.4638 dB    V 41.5196 dB] [ET 11.77 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 24 QP 24 )     308160 bits [Y 39.2132 dB    U 40.8414 dB    V 41.7546 dB] [ET  1.36 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184344 bits [Y 38.3532 dB    U 40.3617 dB    V 41.3725 dB] [ET 11.50 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 23 QP 23 )     430264 bits [Y 40.7409 dB    U 42.1852 dB    V 42.8652 dB] [ET  1.51 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 25 QP 25 )     201744 bits [Y 38.2343 dB    U 40.3410 dB    V 41.4457 dB] [ET 11.33 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 24 QP 24 )     336432 bits [Y 39.0861 dB    U 40.7054 dB    V 41.7540 dB] [ET  1.37 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 25 QP 25 )     201256 bits [Y 38.2134 dB    U 40.1734 dB    V 41.2775 dB] [ET 11.27 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 23 QP 23 )     445496 bits [Y 40.7587 dB    U 42.1188 dB    V 42.8253 dB] [ET  1.53 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 25 QP 25 )     191824 bits [Y 38.2540 dB    U 40.3172 dB    V 41.4425 dB] [ET 11.60 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 24 QP 24 )     336328 bits [Y 39.2406 dB    U 40.6489 dB    V 41.7142 dB] [ET  1.37 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 25 QP 25 )     188248 bits [Y 38.2885 dB    U 40.4119 dB    V 41.4277 dB] [ET 10.89 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 23 QP 23 )     398696 bits [Y 40.8069 dB    U 42.2125 dB    V 42.9347 dB] [ET  1.46 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 25 QP 25 )     178648 bits [Y 38.4294 dB    U 40.9086 dB    V 41.8713 dB] [ET 11.44 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 24 QP 24 )     276664 bits [Y 39.3095 dB    U 41.1946 dB    V 42.1483 dB] [ET  1.30 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 25 QP 25 )     172512 bits [Y 38.4560 dB    U 40.8199 dB    V 41.7458 dB] [ET 10.58 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 23 QP 23 )     376504 bits [Y 40.9155 dB    U 42.4224 dB    V 43.0476 dB] [ET  1.43 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 25 QP 25 )     186080 bits [Y 38.2621 dB    U 40.8598 dB    V 41.3648 dB] [ET 11.14 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 24 QP 24 )     307456 bits [Y 39.3995 dB    U 41.0250 dB    V 42.0503 dB] [ET  1.32 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 25 QP 25 )     185232 bits [Y 38.4503 dB    U 40.6702 dB    V 41.5610 dB] [ET 11.19 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 23 QP 23 )     410568 bits [Y 40.9317 dB    U 42.4538 dB    V 43.0087 dB] [ET  1.46 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 25 QP 25 )     196088 bits [Y 38.4193 dB    U 40.7389 dB    V 41.6782 dB] [ET 11.50 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 24 QP 24 )     324072 bits [Y 39.2953 dB    U 40.9826 dB    V 41.8299 dB] [ET  1.35 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 25 QP 25 )     189016 bits [Y 38.3550 dB    U 40.4700 dB    V 41.4888 dB] [ET 11.42 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 23 QP 23 )     417360 bits [Y 40.8899 dB    U 42.3501 dB    V 42.9130 dB] [ET  1.48 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 25 QP 25 )     177440 bits [Y 38.4559 dB    U 40.7099 dB    V 41.6703 dB] [ET 11.26 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 24 QP 24 )     307000 bits [Y 39.3628 dB    U 41.0198 dB    V 41.9767 dB] [ET  1.33 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 25 QP 25 )     181320 bits [Y 38.5457 dB    U 40.6428 dB    V 41.5516 dB] [ET 11.03 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 23 QP 23 )     400032 bits [Y 40.9704 dB    U 42.6070 dB    V 43.0827 dB] [ET  1.45 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 25 QP 25 )     169432 bits [Y 38.7097 dB    U 40.7716 dB    V 41.7739 dB] [ET 11.12 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 24 QP 24 )     294840 bits [Y 39.4763 dB    U 41.1910 dB    V 41.9768 dB] [ET  1.31 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 25 QP 25 )     172304 bits [Y 38.8688 dB    U 40.8134 dB    V 41.5932 dB] [ET 11.18 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 23 QP 23 )     396400 bits [Y 41.1854 dB    U 42.9153 dB    V 43.2816 dB] [ET  1.44 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 25 QP 25 )     168368 bits [Y 38.8694 dB    U 40.9889 dB    V 41.8624 dB] [ET 11.59 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 24 QP 24 )     293208 bits [Y 39.6334 dB    U 41.3103 dB    V 42.0924 dB] [ET  1.30 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 25 QP 25 )     169680 bits [Y 38.8843 dB    U 40.9455 dB    V 41.7863 dB] [ET 11.54 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 23 QP 23 )     380704 bits [Y 41.1428 dB    U 42.8439 dB    V 43.2606 dB] [ET  1.42 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 25 QP 25 )     168176 bits [Y 38.8269 dB    U 40.9154 dB    V 41.7898 dB] [ET 11.49 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 24 QP 24 )     302336 bits [Y 39.5511 dB    U 41.1962 dB    V 42.0165 dB] [ET  1.32 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 25 QP 25 )     180648 bits [Y 38.7254 dB    U 40.6202 dB    V 41.6697 dB] [ET 11.36 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 23 QP 23 )     419216 bits [Y 41.1041 dB    U 42.5798 dB    V 43.1634 dB] [ET  1.46 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 25 QP 25 )     190480 bits [Y 38.6786 dB    U 40.6846 dB    V 41.6198 dB] [ET 11.68 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 24 QP 24 )     344032 bits [Y 39.5293 dB    U 40.8169 dB    V 41.9363 dB] [ET  1.37 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 25 QP 25 )     215704 bits [Y 38.5746 dB    U 40.1188 dB    V 41.4195 dB] [ET 11.50 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 23 QP 23 )     436808 bits [Y 40.9809 dB    U 42.3296 dB    V 43.0237 dB] [ET  1.50 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 25 QP 25 )     203112 bits [Y 38.5946 dB    U 40.3552 dB    V 41.6395 dB] [ET 11.48 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 24 QP 24 )     314880 bits [Y 39.4722 dB    U 40.7362 dB    V 41.9076 dB] [ET  1.33 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 25 QP 25 )     202544 bits [Y 38.6052 dB    U 40.3334 dB    V 41.6049 dB] [ET 10.77 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 23 QP 23 )     414368 bits [Y 41.0949 dB    U 42.4532 dB    V 43.1285 dB] [ET  1.44 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 25 QP 25 )     197064 bits [Y 38.7353 dB    U 40.6131 dB    V 41.7552 dB] [ET 11.07 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 24 QP 24 )     307144 bits [Y 39.5930 dB    U 40.9182 dB    V 42.0876 dB] [ET  1.31 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184584 bits [Y 38.8553 dB    U 40.6345 dB    V 41.7850 dB] [ET 10.90 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 23 QP 23 )     382376 bits [Y 41.2139 dB    U 42.7257 dB    V 43.3641 dB] [ET  1.43 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 25 QP 25 )     179904 bits [Y 38.9958 dB    U 40.8980 dB    V 41.9584 dB] [ET 11.06 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 24 QP 24 )     310840 bits [Y 39.7374 dB    U 41.2229 dB    V 42.1585 dB] [ET  1.31 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 25 QP 25 )     176816 bits [Y 39.0122 dB    U 40.7910 dB    V 41.7945 dB] [ET 11.22 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 23 QP 23 )     366504 bits [Y 41.3208 dB    U 42.8040 dB    V 43.4068 dB] [ET  1.41 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 25 QP 25 )     162640 bits [Y 39.0303 dB    U 41.1763 dB    V 42.1259 dB] [ET 11.41 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 24 QP 24 )     263424 bits [Y 39.8559 dB    U 41.4177 dB    V 42.3153 dB] [ET  1.25 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 25 QP 25 )     156384 bits [Y 39.1138 dB    U 41.0969 dB    V 42.0480 dB] [ET 11.13 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 23 QP 23 )     330168 bits [Y 41.4609 dB    U 42.9703 dB    V 43.6690 dB] [ET  1.36 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 25 QP 25 )     150104 bits [Y 39.3127 dB    U 41.4477 dB    V 42.4898 dB] [ET 11.19 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 24 QP 24 )     253888 bits [Y 40.0501 dB    U 41.6828 dB    V 42.7547 dB] [ET  1.24 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 25 QP 25 )     141728 bits [Y 39.3735 dB    U 41.3882 dB    V 42.4604 dB] [ET 11.19 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 23 QP 23 )     316760 bits [Y 41.6266 dB    U 43.1851 dB    V 43.8549 dB] [ET  1.34 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 25 QP 25 )     139416 bits [Y 39.5085 dB    U 41.7591 dB    V 42.7188 dB] [ET 11.47 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 24 QP 24 )     255976 bits [Y 40.1729 dB    U 41.9324 dB    V 42.7552 dB] [ET  1.25 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 25 QP 25 )     152720 bits [Y 39.5043 dB    U 41.4521 dB    V 42.4007 dB] [ET 11.64 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 23 QP 23 )     347424 bits [Y 41.5915 dB    U 43.1961 dB    V 43.9239 dB] [ET  1.38 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 25 QP 25 )     153008 bits [Y 39.4251 dB    U 41.6035 dB    V 42.5386 dB] [ET 11.58 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 24 QP 24 )     280024 bits [Y 40.0308 dB    U 41.6938 dB    V 42.7434 dB] [ET  1.27 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 25 QP 25 )     170984 bits [Y 39.2902 dB    U 41.0768 dB    V 42.3182 dB] [ET 11.53 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 23 QP 23 )     379952 bits [Y 41.3643 dB    U 42.8575 dB    V 43.6820 dB] [ET  1.41 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 25 QP 25 )     195400 bits [Y 39.1177 dB    U 41.0311 dB    V 42.3254 dB] [ET 11.86 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 24 QP 24 )     315392 bits [Y 39.7429 dB    U 41.1872 dB    V 42.4590 dB] [ET  1.31 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184936 bits [Y 38.7712 dB    U 40.6065 dB    V 42.0507 dB] [ET 11.32 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 23 QP 23 )     409360 bits [Y 41.1438 dB    U 42.4329 dB    V 43.5155 dB] [ET  1.46 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 25 QP 25 )     209968 bits [Y 38.6356 dB    U 40.3484 dB    V 42.1157 dB] [ET 11.63 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 24 QP 24 )     382424 bits [Y 39.5311 dB    U 40.4771 dB    V 42.1759 dB] [ET  1.41 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 25 QP 25 )     250376 bits [Y 38.4736 dB    U 39.6498 dB    V 41.7304 dB] [ET 11.79 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 23 QP 23 )     490248 bits [Y 40.8232 dB    U 41.9121 dB    V 43.0611 dB] [ET  1.57 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 25 QP 25 )     265160 bits [Y 38.2285 dB    U 39.3838 dB    V 41.6756 dB] [ET 12.85 ] [L0 104 100 96 92 ] [L1 ]
