
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/FourPeople_1280x704_60.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1280x704 60Hz
Internal Format                   : 1280x704 60Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 37.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 7.800

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 37 QP 37 )     121784 bits [Y 35.4881 dB    U 41.3189 dB    V 42.4978 dB] [ET  4.50 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 40 QP 40 )        872 bits [Y 35.2121 dB    U 41.2948 dB    V 42.4403 dB] [ET  4.73 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1240 bits [Y 35.0540 dB    U 41.2791 dB    V 42.4355 dB] [ET  6.36 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1152 bits [Y 34.8343 dB    U 41.2224 dB    V 42.3637 dB] [ET  7.89 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 40 QP 40 )        792 bits [Y 34.7166 dB    U 41.2692 dB    V 42.4048 dB] [ET  7.48 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1688 bits [Y 34.6396 dB    U 41.2563 dB    V 42.3726 dB] [ET  7.76 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1200 bits [Y 34.4697 dB    U 41.2178 dB    V 42.3245 dB] [ET  7.57 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8272 bits [Y 35.0718 dB    U 41.3540 dB    V 42.5228 dB] [ET  8.59 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 40 QP 40 )        840 bits [Y 34.8212 dB    U 41.2674 dB    V 42.4394 dB] [ET  7.52 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1456 bits [Y 34.6405 dB    U 41.2021 dB    V 42.3110 dB] [ET  7.71 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1128 bits [Y 34.5102 dB    U 41.1974 dB    V 42.2927 dB] [ET  7.60 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8376 bits [Y 35.0840 dB    U 41.3093 dB    V 42.4949 dB] [ET  8.61 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 40 QP 40 )        776 bits [Y 34.7811 dB    U 41.2537 dB    V 42.4248 dB] [ET  7.55 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1544 bits [Y 34.5801 dB    U 41.2116 dB    V 42.3565 dB] [ET  7.75 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1000 bits [Y 34.4249 dB    U 41.2213 dB    V 42.3232 dB] [ET  7.55 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8056 bits [Y 35.0457 dB    U 41.3257 dB    V 42.5512 dB] [ET  8.58 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 40 QP 40 )        640 bits [Y 34.8416 dB    U 41.2680 dB    V 42.5036 dB] [ET  7.42 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1120 bits [Y 34.6563 dB    U 41.2196 dB    V 42.4530 dB] [ET  7.63 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 40 QP 40 )        784 bits [Y 34.4681 dB    U 41.1901 dB    V 42.4594 dB] [ET  7.50 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 38 QP 38 )       7480 bits [Y 34.9908 dB    U 41.2640 dB    V 42.4969 dB] [ET  8.45 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 40 QP 40 )        488 bits [Y 34.8576 dB    U 41.1725 dB    V 42.4243 dB] [ET  7.39 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 39 QP 39 )        960 bits [Y 34.7020 dB    U 41.1457 dB    V 42.3831 dB] [ET  7.68 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 40 QP 40 )        640 bits [Y 34.5524 dB    U 41.1299 dB    V 42.3418 dB] [ET  7.49 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 38 QP 38 )       6128 bits [Y 34.9608 dB    U 41.1979 dB    V 42.4495 dB] [ET  8.37 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 40 QP 40 )        400 bits [Y 34.8382 dB    U 41.1282 dB    V 42.3907 dB] [ET  7.50 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 39 QP 39 )        848 bits [Y 34.6942 dB    U 41.1307 dB    V 42.4000 dB] [ET  7.74 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 40 QP 40 )        680 bits [Y 34.5401 dB    U 41.1126 dB    V 42.3442 dB] [ET  7.60 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 38 QP 38 )       6904 bits [Y 34.9808 dB    U 41.1950 dB    V 42.4758 dB] [ET  8.42 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 40 QP 40 )        520 bits [Y 34.8185 dB    U 41.1250 dB    V 42.3986 dB] [ET  7.46 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1080 bits [Y 34.6484 dB    U 41.1132 dB    V 42.3654 dB] [ET  7.77 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 40 QP 40 )        880 bits [Y 34.4668 dB    U 41.1038 dB    V 42.3891 dB] [ET  7.62 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 38 QP 38 )       7472 bits [Y 34.9490 dB    U 41.1990 dB    V 42.4585 dB] [ET  8.48 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 40 QP 40 )        744 bits [Y 34.7230 dB    U 41.1478 dB    V 42.4505 dB] [ET  7.52 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1864 bits [Y 34.5284 dB    U 41.1453 dB    V 42.3516 dB] [ET  7.90 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1760 bits [Y 34.3996 dB    U 41.0496 dB    V 42.2555 dB] [ET  7.75 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 38 QP 38 )       9224 bits [Y 35.0163 dB    U 41.2942 dB    V 42.5037 dB] [ET  8.60 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1336 bits [Y 34.7810 dB    U 41.1489 dB    V 42.4005 dB] [ET  7.64 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2024 bits [Y 34.6573 dB    U 41.0789 dB    V 42.3966 dB] [ET  7.97 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1312 bits [Y 34.4573 dB    U 41.0827 dB    V 42.3457 dB] [ET  7.72 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8688 bits [Y 35.0389 dB    U 41.2482 dB    V 42.5229 dB] [ET  8.66 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1536 bits [Y 34.6874 dB    U 41.0849 dB    V 42.3113 dB] [ET  7.56 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2696 bits [Y 34.5793 dB    U 40.9503 dB    V 42.2755 dB] [ET  7.90 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 40 QP 40 )       2304 bits [Y 34.3907 dB    U 40.8872 dB    V 42.1826 dB] [ET  7.69 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 38 QP 38 )       9160 bits [Y 35.0408 dB    U 41.1970 dB    V 42.4965 dB] [ET  8.61 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1464 bits [Y 34.7273 dB    U 41.0768 dB    V 42.3394 dB] [ET  7.13 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2048 bits [Y 34.5716 dB    U 40.9861 dB    V 42.3053 dB] [ET  7.85 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1560 bits [Y 34.4619 dB    U 41.0117 dB    V 42.2263 dB] [ET  7.53 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8800 bits [Y 35.0514 dB    U 41.2477 dB    V 42.5369 dB] [ET  8.63 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1152 bits [Y 34.7882 dB    U 41.1533 dB    V 42.4201 dB] [ET  7.06 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2152 bits [Y 34.6272 dB    U 41.0350 dB    V 42.3174 dB] [ET  7.91 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1664 bits [Y 34.5471 dB    U 40.9856 dB    V 42.2696 dB] [ET  7.55 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8744 bits [Y 35.0850 dB    U 41.2999 dB    V 42.5559 dB] [ET  8.63 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1120 bits [Y 34.7729 dB    U 41.1750 dB    V 42.4597 dB] [ET  7.14 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1808 bits [Y 34.5131 dB    U 41.0722 dB    V 42.3846 dB] [ET  7.78 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1376 bits [Y 34.4452 dB    U 41.0717 dB    V 42.2524 dB] [ET  7.58 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8360 bits [Y 35.0443 dB    U 41.2178 dB    V 42.4886 dB] [ET  8.59 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 40 QP 40 )        872 bits [Y 34.8358 dB    U 41.1192 dB    V 42.4083 dB] [ET  7.31 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1400 bits [Y 34.6507 dB    U 41.0966 dB    V 42.3090 dB] [ET  7.73 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1056 bits [Y 34.6315 dB    U 41.0938 dB    V 42.3393 dB] [ET  7.53 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 38 QP 38 )       6968 bits [Y 35.0661 dB    U 41.2143 dB    V 42.4264 dB] [ET  8.42 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 40 QP 40 )        776 bits [Y 34.8637 dB    U 41.1587 dB    V 42.3870 dB] [ET  7.47 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1160 bits [Y 34.6131 dB    U 41.0931 dB    V 42.2768 dB] [ET  7.71 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1208 bits [Y 34.6311 dB    U 41.0780 dB    V 42.2601 dB] [ET  7.60 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 38 QP 38 )       6760 bits [Y 35.0295 dB    U 41.2184 dB    V 42.3805 dB] [ET  8.49 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 40 QP 40 )        776 bits [Y 34.8189 dB    U 41.1823 dB    V 42.4014 dB] [ET  7.50 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1376 bits [Y 34.6030 dB    U 41.1233 dB    V 42.3319 dB] [ET  7.71 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1120 bits [Y 34.5128 dB    U 41.1280 dB    V 42.3166 dB] [ET  7.58 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 38 QP 38 )       7816 bits [Y 35.0002 dB    U 41.2248 dB    V 42.4366 dB] [ET  8.62 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 40 QP 40 )        856 bits [Y 34.6979 dB    U 41.1455 dB    V 42.3729 dB] [ET  7.49 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1880 bits [Y 34.4822 dB    U 41.1102 dB    V 42.3325 dB] [ET  7.80 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1280 bits [Y 34.3385 dB    U 41.0622 dB    V 42.2079 dB] [ET  7.59 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 38 QP 38 )       8808 bits [Y 35.0403 dB    U 41.2591 dB    V 42.4093 dB] [ET  8.67 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 40 QP 40 )        912 bits [Y 34.7472 dB    U 41.1491 dB    V 42.2840 dB] [ET  7.19 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2184 bits [Y 34.5193 dB    U 41.0319 dB    V 42.1663 dB] [ET  7.91 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1640 bits [Y 34.3292 dB    U 40.9837 dB    V 42.1703 dB] [ET  7.54 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 38 QP 38 )       9416 bits [Y 34.9698 dB    U 41.2133 dB    V 42.3527 dB] [ET  8.67 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1288 bits [Y 34.6736 dB    U 41.1266 dB    V 42.2567 dB] [ET  7.17 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 39 QP 39 )       1992 bits [Y 34.4097 dB    U 41.0896 dB    V 42.1973 dB] [ET  7.89 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1488 bits [Y 34.2340 dB    U 41.0294 dB    V 42.1438 dB] [ET  7.56 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 38 QP 38 )      10024 bits [Y 34.9075 dB    U 41.1543 dB    V 42.3083 dB] [ET  8.83 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1096 bits [Y 34.5791 dB    U 41.0940 dB    V 42.2394 dB] [ET  6.96 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2088 bits [Y 34.3380 dB    U 41.0312 dB    V 42.1726 dB] [ET  7.92 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1632 bits [Y 34.1814 dB    U 41.0061 dB    V 42.1355 dB] [ET  7.51 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 38 QP 38 )      10560 bits [Y 34.8715 dB    U 41.1320 dB    V 42.2402 dB] [ET  8.87 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1320 bits [Y 34.5138 dB    U 41.0581 dB    V 42.1606 dB] [ET  6.98 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2600 bits [Y 34.3129 dB    U 41.0328 dB    V 42.1009 dB] [ET  8.05 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1944 bits [Y 34.0427 dB    U 41.0115 dB    V 42.0323 dB] [ET  7.55 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 38 QP 38 )      12280 bits [Y 34.8932 dB    U 41.1296 dB    V 42.2863 dB] [ET  9.18 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 40 QP 40 )       1392 bits [Y 34.5003 dB    U 41.0846 dB    V 42.2320 dB] [ET  6.56 ] [L0 104 100 96 92 ] [L1 ]
POC  106 TId: 0 ( P-SLICE, nQP 39 QP 39 )       2728 bits [Y 34.2993 dB    U 41.0582 dB    V 42.0937 dB] [ET  8.20 ] [L0 105 104 100 96 ] [L1 ]
