
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Kimono_1920x1024_24.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 24Hz
Internal Format                   : 1920x1024 24Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 27.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 29.026

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 27 QP 27 )     427376 bits [Y 41.8737 dB    U 42.7181 dB    V 44.0236 dB] [ET 11.47 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 30 QP 30 )      91656 bits [Y 39.9508 dB    U 41.4966 dB    V 43.0718 dB] [ET 25.64 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 29 QP 29 )     135528 bits [Y 39.9940 dB    U 41.1514 dB    V 42.7424 dB] [ET 35.55 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 30 QP 30 )     104592 bits [Y 39.2546 dB    U 40.9192 dB    V 42.5000 dB] [ET 38.60 ] [L0 2 1 0 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 28 QP 28 )     221760 bits [Y 41.2561 dB    U 42.1702 dB    V 43.5591 dB] [ET 30.50 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 30 QP 30 )      75472 bits [Y 39.8762 dB    U 41.4972 dB    V 43.1865 dB] [ET 36.93 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 29 QP 29 )     110768 bits [Y 40.1408 dB    U 41.2354 dB    V 43.0096 dB] [ET 21.63 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 30 QP 30 )      87376 bits [Y 39.5552 dB    U 41.0515 dB    V 42.7876 dB] [ET 22.86 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 28 QP 28 )     222904 bits [Y 41.2809 dB    U 42.2007 dB    V 43.5472 dB] [ET 30.71 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 30 QP 30 )      76072 bits [Y 39.8186 dB    U 41.4388 dB    V 43.0180 dB] [ET 21.61 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 29 QP 29 )     113784 bits [Y 40.0448 dB    U 41.2285 dB    V 42.8042 dB] [ET 50.20 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 30 QP 30 )      97976 bits [Y 39.3693 dB    U 40.9991 dB    V 42.5870 dB] [ET  3.58 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 28 QP 28 )     233256 bits [Y 41.1679 dB    U 42.0818 dB    V 43.4550 dB] [ET 30.71 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 30 QP 30 )      78128 bits [Y 39.6007 dB    U 41.3535 dB    V 42.9270 dB] [ET 36.90 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 29 QP 29 )     118696 bits [Y 39.7388 dB    U 41.0690 dB    V 42.6543 dB] [ET 22.03 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 30 QP 30 )      90832 bits [Y 39.2918 dB    U 40.8640 dB    V 42.5021 dB] [ET 22.81 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 28 QP 28 )     240264 bits [Y 41.0360 dB    U 42.0198 dB    V 43.3665 dB] [ET 30.70 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 30 QP 30 )      79984 bits [Y 39.5673 dB    U 41.3159 dB    V 42.8560 dB] [ET 21.54 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 29 QP 29 )     118224 bits [Y 39.9126 dB    U 41.0520 dB    V 42.6498 dB] [ET 50.31 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 30 QP 30 )     104136 bits [Y 39.3125 dB    U 40.8154 dB    V 42.4161 dB] [ET  3.53 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 28 QP 28 )     238304 bits [Y 41.0608 dB    U 42.0322 dB    V 43.3715 dB] [ET 30.57 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 30 QP 30 )      78632 bits [Y 39.6060 dB    U 41.3113 dB    V 42.9359 dB] [ET 35.98 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 29 QP 29 )     119072 bits [Y 39.9157 dB    U 41.0782 dB    V 42.7436 dB] [ET 21.21 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 30 QP 30 )      94280 bits [Y 39.4166 dB    U 40.8729 dB    V 42.5838 dB] [ET 22.80 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 28 QP 28 )     237560 bits [Y 41.0627 dB    U 42.0481 dB    V 43.4482 dB] [ET 30.39 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 30 QP 30 )      86616 bits [Y 39.6072 dB    U 41.2705 dB    V 42.8923 dB] [ET 21.90 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 29 QP 29 )     122448 bits [Y 39.9365 dB    U 41.0057 dB    V 42.6483 dB] [ET 49.30 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 30 QP 30 )     108968 bits [Y 39.3687 dB    U 40.7892 dB    V 42.4653 dB] [ET  3.53 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 28 QP 28 )     239120 bits [Y 41.1857 dB    U 42.0319 dB    V 43.3967 dB] [ET 30.28 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 30 QP 30 )      85720 bits [Y 39.5655 dB    U 41.1881 dB    V 42.7592 dB] [ET 35.31 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 29 QP 29 )     125816 bits [Y 39.7700 dB    U 40.9489 dB    V 42.5449 dB] [ET 21.63 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 30 QP 30 )      97240 bits [Y 39.2800 dB    U 40.7886 dB    V 42.3633 dB] [ET 22.84 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 28 QP 28 )     243816 bits [Y 41.0863 dB    U 42.0090 dB    V 43.3389 dB] [ET 30.77 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 30 QP 30 )      85984 bits [Y 39.6537 dB    U 41.1932 dB    V 42.7781 dB] [ET 21.78 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 29 QP 29 )     121816 bits [Y 39.8675 dB    U 40.9948 dB    V 42.5987 dB] [ET 49.17 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 30 QP 30 )     111912 bits [Y 39.1369 dB    U 40.7883 dB    V 42.3872 dB] [ET  3.50 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 28 QP 28 )     241632 bits [Y 40.9661 dB    U 42.0112 dB    V 43.3184 dB] [ET 30.42 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 30 QP 30 )      86864 bits [Y 39.6705 dB    U 41.2954 dB    V 42.8868 dB] [ET 36.05 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 29 QP 29 )     122784 bits [Y 39.9936 dB    U 41.0335 dB    V 42.7041 dB] [ET 21.48 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 30 QP 30 )      96880 bits [Y 39.4340 dB    U 40.8623 dB    V 42.5293 dB] [ET 22.63 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 28 QP 28 )     237952 bits [Y 41.1090 dB    U 42.1230 dB    V 43.4443 dB] [ET 30.53 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 30 QP 30 )      84376 bits [Y 39.6003 dB    U 41.3530 dB    V 42.9233 dB] [ET 21.85 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 29 QP 29 )     120888 bits [Y 39.8661 dB    U 41.1107 dB    V 42.7331 dB] [ET 50.54 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 30 QP 30 )     104280 bits [Y 39.2354 dB    U 40.8892 dB    V 42.5030 dB] [ET  3.55 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 28 QP 28 )     237440 bits [Y 41.0303 dB    U 42.0794 dB    V 43.4468 dB] [ET 30.12 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 30 QP 30 )      78256 bits [Y 39.7186 dB    U 41.3455 dB    V 42.9827 dB] [ET 35.33 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 29 QP 29 )     113040 bits [Y 39.9860 dB    U 41.1686 dB    V 42.8274 dB] [ET 20.82 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 30 QP 30 )      91400 bits [Y 39.4262 dB    U 40.9896 dB    V 42.6147 dB] [ET 22.32 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 28 QP 28 )     231592 bits [Y 41.0309 dB    U 42.1597 dB    V 43.5452 dB] [ET 29.94 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 30 QP 30 )      79816 bits [Y 39.6335 dB    U 41.3794 dB    V 43.0056 dB] [ET 21.19 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 29 QP 29 )     112144 bits [Y 39.8544 dB    U 41.1641 dB    V 42.8020 dB] [ET 47.61 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 30 QP 30 )      97352 bits [Y 39.3281 dB    U 40.9314 dB    V 42.6069 dB] [ET  3.45 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 28 QP 28 )     226368 bits [Y 41.0644 dB    U 42.1570 dB    V 43.5157 dB] [ET 29.96 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 30 QP 30 )      78536 bits [Y 39.7474 dB    U 41.4074 dB    V 43.0179 dB] [ET 21.77 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 29 QP 29 )     112064 bits [Y 39.9509 dB    U 41.1506 dB    V 42.7581 dB] [ET 24.01 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 30 QP 30 )      90312 bits [Y 39.4904 dB    U 40.9900 dB    V 42.5902 dB] [ET 21.14 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 28 QP 28 )     221560 bits [Y 41.0977 dB    U 42.1717 dB    V 43.5282 dB] [ET 29.92 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 30 QP 30 )      79104 bits [Y 39.5862 dB    U 41.4452 dB    V 43.0283 dB] [ET 21.36 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 29 QP 29 )     113168 bits [Y 39.8062 dB    U 41.2222 dB    V 42.8296 dB] [ET 48.25 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 30 QP 30 )      99704 bits [Y 39.3644 dB    U 40.9704 dB    V 42.6180 dB] [ET  3.43 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 28 QP 28 )     231968 bits [Y 41.0911 dB    U 42.1376 dB    V 43.5437 dB] [ET 29.98 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 30 QP 30 )      80936 bits [Y 39.7657 dB    U 41.3533 dB    V 42.9960 dB] [ET 35.79 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 29 QP 29 )     114720 bits [Y 39.9841 dB    U 41.1780 dB    V 42.7903 dB] [ET 21.43 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 30 QP 30 )      94064 bits [Y 39.3731 dB    U 40.9795 dB    V 42.5815 dB] [ET 22.47 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 28 QP 28 )     230056 bits [Y 41.0560 dB    U 42.1210 dB    V 43.4690 dB] [ET 29.98 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 30 QP 30 )      83408 bits [Y 39.6787 dB    U 41.3643 dB    V 42.8553 dB] [ET 21.44 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 29 QP 29 )     113264 bits [Y 39.8550 dB    U 41.1513 dB    V 42.6442 dB] [ET 47.98 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 30 QP 30 )     100592 bits [Y 39.1406 dB    U 40.9752 dB    V 42.3961 dB] [ET  3.43 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 28 QP 28 )     230480 bits [Y 40.9845 dB    U 42.1352 dB    V 43.3873 dB] [ET 29.52 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 30 QP 30 )      80160 bits [Y 39.6750 dB    U 41.3613 dB    V 42.7973 dB] [ET 21.90 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 29 QP 29 )     114784 bits [Y 39.9354 dB    U 41.1819 dB    V 42.6647 dB] [ET 24.10 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 30 QP 30 )      91784 bits [Y 39.4660 dB    U 41.0233 dB    V 42.5445 dB] [ET 20.84 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 28 QP 28 )     223608 bits [Y 41.1196 dB    U 42.2129 dB    V 43.5291 dB] [ET 29.88 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 30 QP 30 )      76480 bits [Y 39.6916 dB    U 41.4775 dB    V 42.9637 dB] [ET 21.21 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 29 QP 29 )     108952 bits [Y 39.8636 dB    U 41.3213 dB    V 42.7447 dB] [ET 48.73 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 30 QP 30 )      93936 bits [Y 39.2234 dB    U 41.0574 dB    V 42.4640 dB] [ET  3.38 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 28 QP 28 )     221040 bits [Y 41.0149 dB    U 42.1850 dB    V 43.4376 dB] [ET 29.42 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 30 QP 30 )      71440 bits [Y 39.8137 dB    U 41.5069 dB    V 43.0037 dB] [ET 35.08 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 29 QP 29 )     102784 bits [Y 39.9348 dB    U 41.2875 dB    V 42.7904 dB] [ET 20.86 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 30 QP 30 )      82528 bits [Y 39.5380 dB    U 41.0984 dB    V 42.5982 dB] [ET 21.84 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 28 QP 28 )     212648 bits [Y 41.1029 dB    U 42.1761 dB    V 43.4119 dB] [ET 29.26 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 30 QP 30 )      72936 bits [Y 39.6234 dB    U 41.5026 dB    V 42.8924 dB] [ET 20.74 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 29 QP 29 )     108272 bits [Y 39.8896 dB    U 41.2418 dB    V 42.7040 dB] [ET 47.95 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 30 QP 30 )      95080 bits [Y 39.2745 dB    U 41.0407 dB    V 42.4948 dB] [ET  3.49 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 28 QP 28 )     227232 bits [Y 41.0319 dB    U 42.1558 dB    V 43.3722 dB] [ET 29.83 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 30 QP 30 )      73912 bits [Y 39.7423 dB    U 41.4510 dB    V 42.9097 dB] [ET 35.24 ] [L0 104 100 96 92 ] [L1 ]
