
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/RaceHorsesC_832x448_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 832x448 30Hz
Internal Format                   : 832x448 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 22.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 9.485

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 22 QP 22 )     570528 bits [Y 42.3286 dB    U 43.4090 dB    V 43.9855 dB] [ET  3.23 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 25 QP 25 )     181512 bits [Y 38.4357 dB    U 40.4546 dB    V 41.6345 dB] [ET  9.93 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 24 QP 24 )     227024 bits [Y 39.5002 dB    U 40.9132 dB    V 42.0345 dB] [ET 11.84 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 25 QP 25 )     165296 bits [Y 38.4269 dB    U 40.3644 dB    V 41.4441 dB] [ET 12.71 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 25 QP 25 )     173888 bits [Y 38.3889 dB    U 40.7488 dB    V 41.6435 dB] [ET  6.59 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 24 QP 24 )     221464 bits [Y 39.4819 dB    U 41.0490 dB    V 42.0137 dB] [ET  9.21 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 25 QP 25 )     176400 bits [Y 38.2711 dB    U 40.5708 dB    V 41.5178 dB] [ET  6.42 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 23 QP 23 )     332704 bits [Y 41.1830 dB    U 42.2922 dB    V 43.0488 dB] [ET 10.55 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184712 bits [Y 38.4523 dB    U 40.5052 dB    V 41.5856 dB] [ET  8.76 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 24 QP 24 )     216616 bits [Y 39.3722 dB    U 40.8971 dB    V 41.9225 dB] [ET 15.77 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 25 QP 25 )     176496 bits [Y 38.2966 dB    U 40.4168 dB    V 41.4678 dB] [ET 10.54 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 23 QP 23 )     348160 bits [Y 41.0386 dB    U 42.2496 dB    V 43.0717 dB] [ET 13.33 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 25 QP 25 )     197288 bits [Y 38.2597 dB    U 40.3400 dB    V 41.5371 dB] [ET 13.23 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 24 QP 24 )     249464 bits [Y 39.2833 dB    U 40.7308 dB    V 41.8667 dB] [ET 15.43 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 25 QP 25 )     212224 bits [Y 38.2274 dB    U 40.2811 dB    V 41.3134 dB] [ET  7.73 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 23 QP 23 )     373456 bits [Y 40.9506 dB    U 42.2346 dB    V 42.9941 dB] [ET  7.83 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 25 QP 25 )     191136 bits [Y 38.2818 dB    U 40.3671 dB    V 41.5661 dB] [ET 11.27 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 24 QP 24 )     259064 bits [Y 39.4003 dB    U 40.8150 dB    V 41.9454 dB] [ET 11.31 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 25 QP 25 )     194736 bits [Y 38.2751 dB    U 40.4956 dB    V 41.5471 dB] [ET  6.71 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 23 QP 23 )     343368 bits [Y 41.1816 dB    U 42.3164 dB    V 43.1444 dB] [ET 12.10 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184200 bits [Y 38.3898 dB    U 40.9307 dB    V 41.9538 dB] [ET  6.64 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 24 QP 24 )     233056 bits [Y 39.5085 dB    U 41.2349 dB    V 42.2178 dB] [ET  9.09 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 25 QP 25 )     178720 bits [Y 38.4339 dB    U 40.8190 dB    V 41.7752 dB] [ET  6.46 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 23 QP 23 )     324152 bits [Y 41.2679 dB    U 42.4896 dB    V 43.2213 dB] [ET 10.44 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 25 QP 25 )     187848 bits [Y 38.3418 dB    U 40.7825 dB    V 41.4050 dB] [ET  8.66 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 24 QP 24 )     240344 bits [Y 39.5893 dB    U 41.0770 dB    V 42.2515 dB] [ET 15.84 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 25 QP 25 )     181696 bits [Y 38.4405 dB    U 40.7493 dB    V 41.7322 dB] [ET 10.35 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 23 QP 23 )     332168 bits [Y 41.1616 dB    U 42.4530 dB    V 43.1912 dB] [ET 12.03 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 25 QP 25 )     191464 bits [Y 38.4312 dB    U 40.7329 dB    V 41.7050 dB] [ET 11.89 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 24 QP 24 )     233848 bits [Y 39.4162 dB    U 41.1149 dB    V 41.9469 dB] [ET 11.94 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 25 QP 25 )     197992 bits [Y 38.3594 dB    U 40.6018 dB    V 41.5392 dB] [ET  6.45 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 23 QP 23 )     345104 bits [Y 41.2312 dB    U 42.3812 dB    V 43.1419 dB] [ET 10.62 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 25 QP 25 )     187984 bits [Y 38.4325 dB    U 40.8056 dB    V 41.7191 dB] [ET  6.67 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 24 QP 24 )     222912 bits [Y 39.5700 dB    U 41.1233 dB    V 42.0783 dB] [ET  9.04 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 25 QP 25 )     189472 bits [Y 38.5361 dB    U 40.7406 dB    V 41.6226 dB] [ET  6.55 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 23 QP 23 )     321928 bits [Y 41.3218 dB    U 42.6846 dB    V 43.2962 dB] [ET 10.42 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 25 QP 25 )     173128 bits [Y 38.8058 dB    U 40.8644 dB    V 41.8725 dB] [ET  8.14 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 24 QP 24 )     202544 bits [Y 39.7274 dB    U 41.3859 dB    V 42.1738 dB] [ET 15.28 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 25 QP 25 )     166760 bits [Y 38.8122 dB    U 40.8816 dB    V 41.6933 dB] [ET 10.23 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 23 QP 23 )     314136 bits [Y 41.4608 dB    U 42.8669 dB    V 43.4304 dB] [ET 11.88 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 25 QP 25 )     252328 bits [Y 38.7577 dB    U 40.8578 dB    V 41.7385 dB] [ET  1.25 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 24 QP 24 )     228488 bits [Y 39.7640 dB    U 41.4545 dB    V 42.2863 dB] [ET  6.67 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 25 QP 25 )     180344 bits [Y 38.8446 dB    U 41.0685 dB    V 41.8233 dB] [ET  6.44 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 23 QP 23 )     304480 bits [Y 41.5223 dB    U 42.9748 dB    V 43.4693 dB] [ET 17.21 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 25 QP 25 )     178008 bits [Y 38.8139 dB    U 40.9855 dB    V 41.8992 dB] [ET  6.76 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 24 QP 24 )     218152 bits [Y 39.7720 dB    U 41.2491 dB    V 42.1877 dB] [ET 15.78 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 25 QP 25 )     262120 bits [Y 38.5779 dB    U 40.5020 dB    V 41.4530 dB] [ET  1.26 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 23 QP 23 )     338280 bits [Y 41.4804 dB    U 42.7299 dB    V 43.3457 dB] [ET 17.65 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 25 QP 25 )     278888 bits [Y 38.5673 dB    U 40.5564 dB    V 41.4207 dB] [ET  1.30 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 24 QP 24 )     256888 bits [Y 39.7119 dB    U 40.9558 dB    V 42.0353 dB] [ET 16.17 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 25 QP 25 )     211952 bits [Y 38.5932 dB    U 40.1810 dB    V 41.4388 dB] [ET 12.23 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 23 QP 23 )     361080 bits [Y 41.2685 dB    U 42.4218 dB    V 43.1859 dB] [ET 12.27 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 25 QP 25 )     199928 bits [Y 38.6317 dB    U 40.3688 dB    V 41.6804 dB] [ET 12.34 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 24 QP 24 )     239696 bits [Y 39.6121 dB    U 40.8318 dB    V 42.0399 dB] [ET 12.18 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 25 QP 25 )     210984 bits [Y 38.5981 dB    U 40.3678 dB    V 41.6554 dB] [ET  6.60 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 23 QP 23 )     355128 bits [Y 41.4503 dB    U 42.5430 dB    V 43.3057 dB] [ET 10.44 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 25 QP 25 )     209272 bits [Y 38.7624 dB    U 40.6469 dB    V 41.8693 dB] [ET  6.84 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 24 QP 24 )     231304 bits [Y 39.8214 dB    U 41.0438 dB    V 42.2261 dB] [ET  9.07 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 25 QP 25 )     192712 bits [Y 38.8380 dB    U 40.6563 dB    V 41.8507 dB] [ET  6.49 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 23 QP 23 )     319360 bits [Y 41.6725 dB    U 42.7783 dB    V 43.4817 dB] [ET 10.19 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 25 QP 25 )     181216 bits [Y 39.0307 dB    U 41.0010 dB    V 42.0270 dB] [ET  8.35 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 24 QP 24 )     228232 bits [Y 40.0032 dB    U 41.3154 dB    V 42.3977 dB] [ET 15.74 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 25 QP 25 )     175096 bits [Y 39.0638 dB    U 40.9141 dB    V 41.9092 dB] [ET 10.45 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 23 QP 23 )     297680 bits [Y 41.6241 dB    U 42.9097 dB    V 43.6091 dB] [ET 11.88 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 25 QP 25 )     160232 bits [Y 39.0725 dB    U 41.2006 dB    V 42.2626 dB] [ET 11.94 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 24 QP 24 )     202824 bits [Y 40.0703 dB    U 41.5685 dB    V 42.5241 dB] [ET 11.77 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 25 QP 25 )     163840 bits [Y 39.1032 dB    U 41.1883 dB    V 42.2033 dB] [ET  6.28 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 23 QP 23 )     272240 bits [Y 41.8524 dB    U 43.0018 dB    V 43.8599 dB] [ET  9.77 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 25 QP 25 )     159368 bits [Y 39.3225 dB    U 41.5479 dB    V 42.5782 dB] [ET  6.46 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 24 QP 24 )     186216 bits [Y 40.3682 dB    U 41.8869 dB    V 42.9120 dB] [ET 14.81 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 25 QP 25 )     141696 bits [Y 39.4074 dB    U 41.5264 dB    V 42.5114 dB] [ET 10.16 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 23 QP 23 )     260168 bits [Y 41.9782 dB    U 43.2805 dB    V 44.0618 dB] [ET 11.51 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 25 QP 25 )     206120 bits [Y 39.3676 dB    U 41.6606 dB    V 42.5274 dB] [ET  1.18 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 24 QP 24 )     202472 bits [Y 40.3872 dB    U 42.0846 dB    V 43.0281 dB] [ET  6.44 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 25 QP 25 )     166256 bits [Y 39.4648 dB    U 41.5478 dB    V 42.5250 dB] [ET  6.43 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 23 QP 23 )     271360 bits [Y 42.0211 dB    U 43.3091 dB    V 44.1572 dB] [ET 16.74 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 25 QP 25 )     163880 bits [Y 39.3917 dB    U 41.6691 dB    V 42.6271 dB] [ET  6.55 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 24 QP 24 )     199496 bits [Y 40.3379 dB    U 41.8699 dB    V 42.9290 dB] [ET 15.36 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 25 QP 25 )     241976 bits [Y 39.1018 dB    U 41.0849 dB    V 42.1232 dB] [ET  1.24 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 23 QP 23 )     310128 bits [Y 41.7765 dB    U 42.9664 dB    V 43.8907 dB] [ET 17.22 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 25 QP 25 )     268528 bits [Y 38.8971 dB    U 40.9097 dB    V 42.1990 dB] [ET  1.25 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 24 QP 24 )     237192 bits [Y 40.0218 dB    U 41.3711 dB    V 42.6303 dB] [ET 15.68 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 25 QP 25 )     181464 bits [Y 38.7896 dB    U 40.7089 dB    V 42.1722 dB] [ET 11.55 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 23 QP 23 )     342760 bits [Y 41.4509 dB    U 42.5436 dB    V 43.6994 dB] [ET 12.06 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 25 QP 25 )     208320 bits [Y 38.6533 dB    U 40.3961 dB    V 42.1729 dB] [ET 12.23 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 24 QP 24 )     299912 bits [Y 39.6857 dB    U 40.5514 dB    V 42.3268 dB] [ET 12.64 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 25 QP 25 )     262256 bits [Y 38.4931 dB    U 39.7199 dB    V 41.7708 dB] [ET  6.99 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 23 QP 23 )     422184 bits [Y 41.1802 dB    U 41.8168 dB    V 43.2093 dB] [ET 10.96 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 25 QP 25 )     278512 bits [Y 38.2407 dB    U 39.4395 dB    V 41.7846 dB] [ET  7.20 ] [L0 104 100 96 92 ] [L1 ]
