
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/RaceHorsesC_832x448_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 832x448 30Hz
Internal Format                   : 832x448 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 22.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 2
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 9.485

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 22 QP 22 )     570528 bits [Y 42.3286 dB    U 43.4090 dB    V 43.9855 dB] [ET  3.30 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 25 QP 25 )     181512 bits [Y 38.4357 dB    U 40.4546 dB    V 41.6345 dB] [ET 10.76 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 24 QP 24 )     227024 bits [Y 39.5002 dB    U 40.9132 dB    V 42.0345 dB] [ET 12.51 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 25 QP 25 )     165296 bits [Y 38.4269 dB    U 40.3644 dB    V 41.4441 dB] [ET 13.26 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 25 QP 25 )     170936 bits [Y 38.4007 dB    U 40.7629 dB    V 41.6589 dB] [ET  6.88 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 24 QP 24 )     218992 bits [Y 39.4934 dB    U 41.0652 dB    V 42.0464 dB] [ET 12.77 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 25 QP 25 )     174600 bits [Y 38.2709 dB    U 40.5571 dB    V 41.4949 dB] [ET  7.36 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 23 QP 23 )     330536 bits [Y 41.1575 dB    U 42.2732 dB    V 43.0482 dB] [ET 10.87 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 25 QP 25 )     187472 bits [Y 38.3266 dB    U 40.5212 dB    V 41.5866 dB] [ET  6.99 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 24 QP 24 )     232080 bits [Y 39.4090 dB    U 40.9022 dB    V 41.9753 dB] [ET  9.98 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184672 bits [Y 38.3623 dB    U 40.3715 dB    V 41.4544 dB] [ET  7.77 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 23 QP 23 )     350192 bits [Y 41.1411 dB    U 42.2566 dB    V 43.0462 dB] [ET 13.85 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 25 QP 25 )     214072 bits [Y 38.2767 dB    U 40.3868 dB    V 41.4716 dB] [ET  6.81 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 24 QP 24 )     249720 bits [Y 39.3184 dB    U 40.7950 dB    V 41.8568 dB] [ET 12.59 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 25 QP 25 )     209096 bits [Y 38.2182 dB    U 40.2441 dB    V 41.2613 dB] [ET  7.61 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 23 QP 23 )     369912 bits [Y 41.1570 dB    U 42.1519 dB    V 42.9890 dB] [ET 10.93 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 25 QP 25 )     202168 bits [Y 38.2646 dB    U 40.3356 dB    V 41.4835 dB] [ET  7.26 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 24 QP 24 )     268440 bits [Y 39.4421 dB    U 40.7664 dB    V 41.9005 dB] [ET  9.58 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 25 QP 25 )     197512 bits [Y 38.3687 dB    U 40.3979 dB    V 41.4908 dB] [ET  8.19 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 23 QP 23 )     338808 bits [Y 41.1835 dB    U 42.3734 dB    V 43.1387 dB] [ET 13.68 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184392 bits [Y 38.4377 dB    U 40.9519 dB    V 41.9318 dB] [ET  6.92 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 24 QP 24 )     216520 bits [Y 39.4930 dB    U 41.3029 dB    V 42.2332 dB] [ET 11.78 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 25 QP 25 )     177488 bits [Y 38.4156 dB    U 40.8362 dB    V 41.8679 dB] [ET  6.43 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 23 QP 23 )     321184 bits [Y 41.2809 dB    U 42.4123 dB    V 43.2146 dB] [ET 13.82 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 25 QP 25 )     190360 bits [Y 38.2555 dB    U 40.9086 dB    V 41.4789 dB] [ET  8.00 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 24 QP 24 )     249288 bits [Y 39.6038 dB    U 41.0160 dB    V 42.1483 dB] [ET  9.21 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 25 QP 25 )     193912 bits [Y 38.5126 dB    U 40.6426 dB    V 41.6527 dB] [ET  8.26 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 23 QP 23 )     335792 bits [Y 41.2638 dB    U 42.4441 dB    V 43.2144 dB] [ET 13.71 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 25 QP 25 )     203424 bits [Y 38.4690 dB    U 40.7331 dB    V 41.7094 dB] [ET  7.23 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 24 QP 24 )     235416 bits [Y 39.4718 dB    U 41.0517 dB    V 41.9811 dB] [ET 12.30 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 25 QP 25 )     196744 bits [Y 38.3635 dB    U 40.5789 dB    V 41.6098 dB] [ET  6.73 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 23 QP 23 )     343968 bits [Y 41.2523 dB    U 42.3995 dB    V 43.1190 dB] [ET 12.76 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 25 QP 25 )     185592 bits [Y 38.4572 dB    U 40.8331 dB    V 41.7483 dB] [ET  7.78 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 24 QP 24 )     220480 bits [Y 39.5609 dB    U 41.1843 dB    V 42.0472 dB] [ET  8.83 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 25 QP 25 )     184512 bits [Y 38.6396 dB    U 40.7007 dB    V 41.6137 dB] [ET  8.34 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 23 QP 23 )     316552 bits [Y 41.3372 dB    U 42.6359 dB    V 43.2842 dB] [ET 14.14 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 25 QP 25 )     175936 bits [Y 38.7311 dB    U 40.8140 dB    V 41.8529 dB] [ET  7.14 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 24 QP 24 )     204800 bits [Y 39.7596 dB    U 41.3148 dB    V 42.1476 dB] [ET 12.24 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 25 QP 25 )     180048 bits [Y 38.8492 dB    U 40.8257 dB    V 41.7327 dB] [ET  6.75 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 23 QP 23 )     316072 bits [Y 41.5603 dB    U 42.8390 dB    V 43.4572 dB] [ET 12.32 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 25 QP 25 )     179912 bits [Y 38.8797 dB    U 41.0303 dB    V 41.9123 dB] [ET  7.18 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 24 QP 24 )     209272 bits [Y 39.8767 dB    U 41.4462 dB    V 42.2740 dB] [ET 10.20 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 25 QP 25 )     172664 bits [Y 38.8862 dB    U 41.0169 dB    V 41.8921 dB] [ET  7.66 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 23 QP 23 )     302656 bits [Y 41.5265 dB    U 42.9615 dB    V 43.4624 dB] [ET 13.34 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 25 QP 25 )     176200 bits [Y 38.8220 dB    U 41.0037 dB    V 41.8865 dB] [ET  7.00 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 24 QP 24 )     220576 bits [Y 39.7652 dB    U 41.3082 dB    V 42.2415 dB] [ET 12.13 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 25 QP 25 )     191960 bits [Y 38.6778 dB    U 40.8166 dB    V 41.7550 dB] [ET  6.84 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 23 QP 23 )     332120 bits [Y 41.4732 dB    U 42.6893 dB    V 43.3623 dB] [ET 12.74 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 25 QP 25 )     201336 bits [Y 38.7018 dB    U 40.6835 dB    V 41.7463 dB] [ET  7.72 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 24 QP 24 )     271200 bits [Y 39.7521 dB    U 40.9135 dB    V 42.0194 dB] [ET  9.33 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 25 QP 25 )     234840 bits [Y 38.6823 dB    U 40.1067 dB    V 41.4206 dB] [ET  8.81 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 23 QP 23 )     368760 bits [Y 41.3626 dB    U 42.3690 dB    V 43.1780 dB] [ET 12.74 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 25 QP 25 )     204992 bits [Y 38.6356 dB    U 40.4190 dB    V 41.6767 dB] [ET  7.76 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 24 QP 24 )     244272 bits [Y 39.6785 dB    U 40.8363 dB    V 42.0709 dB] [ET 11.00 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 25 QP 25 )     205256 bits [Y 38.6155 dB    U 40.3594 dB    V 41.6742 dB] [ET  7.59 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 23 QP 23 )     349144 bits [Y 41.4603 dB    U 42.4926 dB    V 43.3200 dB] [ET 12.78 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 25 QP 25 )     207536 bits [Y 38.7457 dB    U 40.6672 dB    V 41.8912 dB] [ET  6.89 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 24 QP 24 )     231520 bits [Y 39.8438 dB    U 41.0698 dB    V 42.2135 dB] [ET 11.17 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 25 QP 25 )     190344 bits [Y 38.8596 dB    U 40.7367 dB    V 41.8943 dB] [ET  6.88 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 23 QP 23 )     313576 bits [Y 41.6406 dB    U 42.7704 dB    V 43.5130 dB] [ET 13.46 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 25 QP 25 )     188552 bits [Y 38.9418 dB    U 41.0100 dB    V 42.0193 dB] [ET  7.11 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 24 QP 24 )     233648 bits [Y 39.9976 dB    U 41.3008 dB    V 42.3727 dB] [ET 11.14 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 25 QP 25 )     186152 bits [Y 39.0272 dB    U 40.8550 dB    V 41.8593 dB] [ET  6.91 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 23 QP 23 )     300232 bits [Y 41.7244 dB    U 42.8404 dB    V 43.5396 dB] [ET 13.43 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 25 QP 25 )     169008 bits [Y 39.0089 dB    U 41.2339 dB    V 42.2286 dB] [ET  7.00 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 24 QP 24 )     204184 bits [Y 40.1066 dB    U 41.5675 dB    V 42.5226 dB] [ET 11.07 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 25 QP 25 )     160376 bits [Y 39.1313 dB    U 41.1028 dB    V 42.1478 dB] [ET  6.80 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 23 QP 23 )     271432 bits [Y 41.8711 dB    U 43.0626 dB    V 43.8952 dB] [ET 13.38 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 25 QP 25 )     158784 bits [Y 39.3239 dB    U 41.5242 dB    V 42.5538 dB] [ET  6.62 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 24 QP 24 )     189504 bits [Y 40.4149 dB    U 41.9263 dB    V 42.9322 dB] [ET 12.06 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 25 QP 25 )     151112 bits [Y 39.3909 dB    U 41.5091 dB    V 42.4265 dB] [ET  6.72 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 23 QP 23 )     262392 bits [Y 42.0929 dB    U 43.3187 dB    V 44.1412 dB] [ET 12.09 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 25 QP 25 )     150552 bits [Y 39.5537 dB    U 41.9023 dB    V 42.7986 dB] [ET  6.63 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 24 QP 24 )     183408 bits [Y 40.4641 dB    U 42.0679 dB    V 42.9940 dB] [ET 11.48 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 25 QP 25 )     164904 bits [Y 39.5179 dB    U 41.5470 dB    V 42.5615 dB] [ET  6.46 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 23 QP 23 )     270504 bits [Y 42.0209 dB    U 43.3037 dB    V 44.1479 dB] [ET 13.58 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 25 QP 25 )     164696 bits [Y 39.4402 dB    U 41.7002 dB    V 42.6551 dB] [ET  7.22 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 24 QP 24 )     202208 bits [Y 40.3441 dB    U 41.7800 dB    V 42.8844 dB] [ET 10.65 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 25 QP 25 )     177504 bits [Y 39.2998 dB    U 41.2356 dB    V 42.4298 dB] [ET  7.41 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 23 QP 23 )     305872 bits [Y 41.7985 dB    U 42.9143 dB    V 43.8752 dB] [ET 13.18 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 25 QP 25 )     205600 bits [Y 39.1001 dB    U 41.0538 dB    V 42.4910 dB] [ET  6.78 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 24 QP 24 )     235584 bits [Y 40.0117 dB    U 41.4072 dB    V 42.6481 dB] [ET 12.22 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 25 QP 25 )     194984 bits [Y 38.7398 dB    U 40.7397 dB    V 42.2224 dB] [ET  6.97 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 23 QP 23 )     343712 bits [Y 41.5453 dB    U 42.4201 dB    V 43.6883 dB] [ET 12.07 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 25 QP 25 )     223088 bits [Y 38.6442 dB    U 40.4102 dB    V 42.1951 dB] [ET  7.44 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 24 QP 24 )     302544 bits [Y 39.6918 dB    U 40.5560 dB    V 42.3426 dB] [ET 10.13 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 25 QP 25 )     257776 bits [Y 38.4923 dB    U 39.7462 dB    V 41.7794 dB] [ET  8.55 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 23 QP 23 )     420128 bits [Y 41.2139 dB    U 41.7777 dB    V 43.1536 dB] [ET 12.61 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 25 QP 25 )     275392 bits [Y 38.2330 dB    U 39.3628 dB    V 41.7214 dB] [ET  7.64 ] [L0 104 100 96 92 ] [L1 ]
