
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/Kimono_1920x1024_24.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1920x1024 24Hz
Internal Format                   : 1920x1024 24Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 37.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 21.228

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 37 QP 37 )     158768 bits [Y 37.6686 dB    U 40.0633 dB    V 41.3878 dB] [ET  9.81 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14232 bits [Y 34.6675 dB    U 39.5655 dB    V 41.0555 dB] [ET 15.07 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 39 QP 39 )      25160 bits [Y 34.2362 dB    U 39.2262 dB    V 40.8122 dB] [ET 22.81 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17448 bits [Y 33.3373 dB    U 38.8853 dB    V 40.5843 dB] [ET 26.51 ] [L0 2 1 0 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13536 bits [Y 33.4348 dB    U 38.9817 dB    V 40.8844 dB] [ET 14.90 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 38 QP 38 )      78104 bits [Y 36.5997 dB    U 39.6579 dB    V 41.2913 dB] [ET 23.53 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 40 QP 40 )       9392 bits [Y 34.3188 dB    U 39.3208 dB    V 41.0308 dB] [ET 13.51 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 39 QP 39 )      18864 bits [Y 33.9156 dB    U 39.0645 dB    V 40.8605 dB] [ET 34.44 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14792 bits [Y 33.1451 dB    U 38.8073 dB    V 40.7509 dB] [ET  2.31 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 38 QP 38 )      83920 bits [Y 36.4475 dB    U 39.6176 dB    V 41.1458 dB] [ET 23.31 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10152 bits [Y 34.2674 dB    U 39.3915 dB    V 40.9405 dB] [ET 28.62 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 39 QP 39 )      19608 bits [Y 33.9402 dB    U 39.1061 dB    V 40.7852 dB] [ET 17.35 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14088 bits [Y 33.2058 dB    U 38.8945 dB    V 40.6811 dB] [ET 14.40 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 38 QP 38 )      82808 bits [Y 36.5752 dB    U 39.6357 dB    V 41.1660 dB] [ET 23.14 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10472 bits [Y 34.4119 dB    U 39.3170 dB    V 41.0162 dB] [ET 13.77 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 39 QP 39 )      20552 bits [Y 34.1024 dB    U 39.1025 dB    V 40.9157 dB] [ET 34.29 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 40 QP 40 )      18176 bits [Y 33.3327 dB    U 38.8670 dB    V 40.8344 dB] [ET  2.44 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 38 QP 38 )      82224 bits [Y 36.5775 dB    U 39.5663 dB    V 41.3026 dB] [ET 23.38 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11048 bits [Y 34.2320 dB    U 39.2202 dB    V 41.0848 dB] [ET 26.47 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22160 bits [Y 34.0496 dB    U 39.0210 dB    V 40.9284 dB] [ET 16.49 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15696 bits [Y 33.3173 dB    U 38.7297 dB    V 40.7655 dB] [ET 14.92 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 38 QP 38 )      83640 bits [Y 36.6755 dB    U 39.5209 dB    V 41.2585 dB] [ET 23.38 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12104 bits [Y 34.2864 dB    U 39.1700 dB    V 40.9891 dB] [ET 14.20 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22952 bits [Y 33.9709 dB    U 38.9216 dB    V 40.7541 dB] [ET 34.61 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19336 bits [Y 33.1981 dB    U 38.6523 dB    V 40.5539 dB] [ET  2.43 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 38 QP 38 )      85736 bits [Y 36.5117 dB    U 39.4911 dB    V 41.0635 dB] [ET 23.14 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12352 bits [Y 34.2712 dB    U 39.1341 dB    V 40.8466 dB] [ET 27.89 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21888 bits [Y 33.9113 dB    U 38.9388 dB    V 40.6604 dB] [ET 17.01 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16264 bits [Y 33.0837 dB    U 38.6908 dB    V 40.5117 dB] [ET 15.23 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 38 QP 38 )      84280 bits [Y 36.3852 dB    U 39.5071 dB    V 40.9912 dB] [ET 23.09 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12656 bits [Y 34.3027 dB    U 39.1985 dB    V 40.8721 dB] [ET 14.07 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22392 bits [Y 34.0690 dB    U 38.9616 dB    V 40.7523 dB] [ET 34.77 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 40 QP 40 )      20080 bits [Y 33.2659 dB    U 38.7617 dB    V 40.5737 dB] [ET  2.45 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 38 QP 38 )      85064 bits [Y 36.6387 dB    U 39.6003 dB    V 41.1421 dB] [ET 23.23 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12440 bits [Y 34.2941 dB    U 39.2720 dB    V 40.9166 dB] [ET 28.96 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22176 bits [Y 34.0156 dB    U 39.0807 dB    V 40.7520 dB] [ET 17.58 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16208 bits [Y 33.3039 dB    U 38.8190 dB    V 40.6328 dB] [ET 15.48 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 38 QP 38 )      80992 bits [Y 36.5412 dB    U 39.5981 dB    V 41.0724 dB] [ET 23.02 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11104 bits [Y 34.4307 dB    U 39.3334 dB    V 40.9353 dB] [ET 13.91 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 39 QP 39 )      20984 bits [Y 34.2358 dB    U 39.1210 dB    V 40.8252 dB] [ET 34.43 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16960 bits [Y 33.3337 dB    U 38.8862 dB    V 40.6771 dB] [ET  2.36 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 38 QP 38 )      81552 bits [Y 36.5322 dB    U 39.6772 dB    V 41.1952 dB] [ET 22.99 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11784 bits [Y 34.3215 dB    U 39.3484 dB    V 41.0105 dB] [ET 27.12 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21640 bits [Y 34.1016 dB    U 39.1438 dB    V 40.9107 dB] [ET 16.50 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15360 bits [Y 33.3864 dB    U 38.9677 dB    V 40.7780 dB] [ET 14.73 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 38 QP 38 )      78448 bits [Y 36.5184 dB    U 39.6903 dB    V 41.2052 dB] [ET 22.81 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11944 bits [Y 34.3935 dB    U 39.3957 dB    V 41.0182 dB] [ET 14.04 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 39 QP 39 )      20960 bits [Y 34.1850 dB    U 39.1314 dB    V 40.8783 dB] [ET 34.89 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 40 QP 40 )      17800 bits [Y 33.4166 dB    U 38.8924 dB    V 40.6751 dB] [ET  2.38 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 38 QP 38 )      79568 bits [Y 36.6167 dB    U 39.6851 dB    V 41.1848 dB] [ET 22.73 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11880 bits [Y 34.3421 dB    U 39.3620 dB    V 40.9832 dB] [ET 27.02 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21000 bits [Y 34.0740 dB    U 39.1568 dB    V 40.8468 dB] [ET 16.64 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15840 bits [Y 33.4947 dB    U 38.8865 dB    V 40.6724 dB] [ET 14.98 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 38 QP 38 )      78960 bits [Y 36.5588 dB    U 39.6963 dB    V 41.1424 dB] [ET 22.76 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12456 bits [Y 34.3745 dB    U 39.2976 dB    V 40.9271 dB] [ET 14.13 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21920 bits [Y 34.1377 dB    U 39.0793 dB    V 40.7481 dB] [ET 35.16 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 40 QP 40 )      19616 bits [Y 33.3454 dB    U 38.8712 dB    V 40.5451 dB] [ET  2.41 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 38 QP 38 )      82304 bits [Y 36.5471 dB    U 39.6574 dB    V 41.1038 dB] [ET 22.97 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13344 bits [Y 34.3962 dB    U 39.2625 dB    V 40.8028 dB] [ET 28.15 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22128 bits [Y 34.0822 dB    U 38.9888 dB    V 40.5395 dB] [ET 16.85 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15208 bits [Y 33.3091 dB    U 38.7074 dB    V 40.3769 dB] [ET 14.89 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 38 QP 38 )      80024 bits [Y 36.4784 dB    U 39.6204 dB    V 40.9303 dB] [ET 22.46 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11224 bits [Y 34.3642 dB    U 39.2936 dB    V 40.7196 dB] [ET 13.85 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 39 QP 39 )      22304 bits [Y 34.1686 dB    U 39.0575 dB    V 40.5714 dB] [ET 34.60 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 40 QP 40 )      18072 bits [Y 33.4207 dB    U 38.8346 dB    V 40.4021 dB] [ET  2.31 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 38 QP 38 )      78552 bits [Y 36.5690 dB    U 39.6723 dB    V 41.0456 dB] [ET 22.73 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11904 bits [Y 34.4691 dB    U 39.3575 dB    V 40.8452 dB] [ET 27.87 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 39 QP 39 )      20944 bits [Y 34.1684 dB    U 39.1609 dB    V 40.6542 dB] [ET 16.74 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13968 bits [Y 33.4091 dB    U 38.9381 dB    V 40.5021 dB] [ET 14.89 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 38 QP 38 )      76200 bits [Y 36.5000 dB    U 39.6788 dB    V 41.0232 dB] [ET 22.30 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10424 bits [Y 34.5607 dB    U 39.4358 dB    V 40.8863 dB] [ET 13.86 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 39 QP 39 )      18896 bits [Y 34.2268 dB    U 39.2458 dB    V 40.7652 dB] [ET 33.81 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16344 bits [Y 33.5958 dB    U 39.0386 dB    V 40.5903 dB] [ET  2.35 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 38 QP 38 )      75472 bits [Y 36.6138 dB    U 39.6850 dB    V 41.0434 dB] [ET 22.36 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10864 bits [Y 34.4761 dB    U 39.3852 dB    V 40.7930 dB] [ET 16.56 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 39 QP 39 )      20584 bits [Y 34.2001 dB    U 39.1535 dB    V 40.6469 dB] [ET 15.55 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14192 bits [Y 33.4717 dB    U 38.9380 dB    V 40.5005 dB] [ET 16.37 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 38 QP 38 )      76032 bits [Y 36.4616 dB    U 39.6859 dB    V 40.9492 dB] [ET 22.46 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10840 bits [Y 34.5152 dB    U 39.3607 dB    V 40.7597 dB] [ET 13.80 ] [L0 104 100 96 92 ] [L1 ]
