
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : ../../origCfP/cropped/RaceHorsesC_832x448_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 832x448 30Hz
Internal Format                   : 832x448 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 67 (68 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 32.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 2.000
PID K                              : 0.000
PID KD                             : 0.000
SP                                 : 5.890

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 32 QP 32 )     204480 bits [Y 34.9141 dB    U 37.7275 dB    V 39.0628 dB] [ET  2.36 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19168 bits [Y 31.7500 dB    U 36.5058 dB    V 37.8639 dB] [ET  4.43 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26240 bits [Y 31.7216 dB    U 36.4108 dB    V 37.5654 dB] [ET  5.96 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19512 bits [Y 31.0364 dB    U 36.0666 dB    V 37.2416 dB] [ET  6.49 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30416 bits [Y 30.6366 dB    U 35.9525 dB    V 36.8099 dB] [ET  0.82 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 34 QP 34 )      27968 bits [Y 31.5569 dB    U 36.2694 dB    V 37.2201 dB] [ET  8.91 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19032 bits [Y 30.6889 dB    U 36.1177 dB    V 36.9262 dB] [ET  3.93 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 33 QP 33 )      94008 bits [Y 33.7356 dB    U 37.3939 dB    V 38.4565 dB] [ET 11.81 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29392 bits [Y 30.5596 dB    U 36.0175 dB    V 36.7866 dB] [ET  0.82 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 34 QP 34 )      25032 bits [Y 31.5939 dB    U 36.4416 dB    V 37.0948 dB] [ET  9.00 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19448 bits [Y 30.7547 dB    U 36.2017 dB    V 36.7308 dB] [ET  3.94 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 33 QP 33 )      94952 bits [Y 33.6604 dB    U 37.2443 dB    V 38.5050 dB] [ET 11.83 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 35 QP 35 )      32456 bits [Y 30.1735 dB    U 35.8131 dB    V 36.8808 dB] [ET  0.87 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 34 QP 34 )      31584 bits [Y 31.0418 dB    U 36.2168 dB    V 36.9955 dB] [ET  9.26 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 35 QP 35 )      23968 bits [Y 30.1990 dB    U 35.8072 dB    V 36.5085 dB] [ET  3.54 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 33 QP 33 )     101736 bits [Y 33.4776 dB    U 37.1930 dB    V 38.4301 dB] [ET 12.05 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29632 bits [Y 30.2950 dB    U 35.7331 dB    V 36.7356 dB] [ET  0.86 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 34 QP 34 )      24784 bits [Y 30.9837 dB    U 36.1019 dB    V 37.0535 dB] [ET  8.97 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 35 QP 35 )      15432 bits [Y 30.5483 dB    U 36.1929 dB    V 37.0161 dB] [ET  3.87 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 33 QP 33 )      93464 bits [Y 33.4467 dB    U 37.5173 dB    V 38.6994 dB] [ET 11.86 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19904 bits [Y 30.6618 dB    U 36.6305 dB    V 37.5851 dB] [ET  0.79 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 34 QP 34 )      19192 bits [Y 31.5969 dB    U 37.0005 dB    V 37.8606 dB] [ET  8.19 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 35 QP 35 )      12928 bits [Y 30.9395 dB    U 36.8066 dB    V 37.4164 dB] [ET  4.72 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 33 QP 33 )      82920 bits [Y 33.4729 dB    U 37.6805 dB    V 38.8763 dB] [ET 10.94 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20992 bits [Y 30.6470 dB    U 36.7185 dB    V 37.2522 dB] [ET  0.79 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 34 QP 34 )      23864 bits [Y 31.2513 dB    U 36.5833 dB    V 37.5606 dB] [ET  8.62 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16712 bits [Y 30.7073 dB    U 36.4521 dB    V 37.4088 dB] [ET  4.34 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 33 QP 33 )      81944 bits [Y 33.4580 dB    U 37.5777 dB    V 38.7014 dB] [ET 11.33 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28696 bits [Y 30.3630 dB    U 36.3162 dB    V 37.3729 dB] [ET  0.77 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26720 bits [Y 31.3852 dB    U 36.4841 dB    V 37.3122 dB] [ET  8.57 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17640 bits [Y 30.5282 dB    U 36.3075 dB    V 37.2026 dB] [ET  4.45 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 33 QP 33 )      97408 bits [Y 33.6211 dB    U 37.5060 dB    V 38.5863 dB] [ET 11.79 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 35 QP 35 )      29024 bits [Y 30.5372 dB    U 36.3265 dB    V 37.2185 dB] [ET  0.82 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 34 QP 34 )      24464 bits [Y 31.5542 dB    U 36.6950 dB    V 37.6387 dB] [ET  8.65 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 35 QP 35 )      16800 bits [Y 30.7013 dB    U 36.5591 dB    V 37.4724 dB] [ET  4.30 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 33 QP 33 )      84400 bits [Y 33.9308 dB    U 37.7244 dB    V 38.6795 dB] [ET 11.56 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 35 QP 35 )      28944 bits [Y 30.5953 dB    U 36.4386 dB    V 37.3551 dB] [ET  0.82 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 34 QP 34 )      26704 bits [Y 31.7013 dB    U 36.7458 dB    V 37.5591 dB] [ET  8.91 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 35 QP 35 )      19768 bits [Y 30.9207 dB    U 36.5595 dB    V 37.2383 dB] [ET  4.02 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 33 QP 33 )      92696 bits [Y 34.2874 dB    U 37.8986 dB    V 38.8832 dB] [ET 11.87 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 35 QP 35 )      26624 bits [Y 30.7530 dB    U 36.5325 dB    V 37.3108 dB] [ET  0.85 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 34 QP 34 )      25048 bits [Y 31.9647 dB    U 36.9702 dB    V 37.6618 dB] [ET  9.02 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 35 QP 35 )      17872 bits [Y 31.0827 dB    U 36.7757 dB    V 37.3996 dB] [ET  3.88 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 33 QP 33 )      87336 bits [Y 34.2696 dB    U 38.0166 dB    V 39.0046 dB] [ET 11.82 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 35 QP 35 )      24784 bits [Y 30.7664 dB    U 36.5483 dB    V 37.5348 dB] [ET  0.83 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 34 QP 34 )      25080 bits [Y 31.6976 dB    U 36.9154 dB    V 37.7648 dB] [ET  9.09 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 35 QP 35 )      20824 bits [Y 30.7065 dB    U 36.5807 dB    V 37.5186 dB] [ET  3.70 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 33 QP 33 )      94096 bits [Y 33.9998 dB    U 37.8133 dB    V 38.9237 dB] [ET 11.95 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 35 QP 35 )      30096 bits [Y 30.3721 dB    U 36.2556 dB    V 37.0927 dB] [ET  0.88 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 34 QP 34 )      28824 bits [Y 31.2248 dB    U 36.5073 dB    V 37.4555 dB] [ET  9.26 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 35 QP 35 )      25360 bits [Y 30.0287 dB    U 35.9056 dB    V 37.0225 dB] [ET  3.33 ] [L0 66 64 60 56 ] [L1 ]


SUMMARY --------------------------------------------------------
	Total Frames |   Bitrate     Y-PSNR    U-PSNR    V-PSNR    YUV-PSNR 
	       68    a    1260.3882   31.7313   36.6350   37.5716   32.7328


I Slices--------------------------------------------------------
	Total Frames |   Bitrate     Y-PSNR    U-PSNR    V-PSNR    YUV-PSNR 
	        1    i    6134.4000   34.9141   37.7275   39.0628   35.7866


P Slices--------------------------------------------------------
	Total Frames |   Bitrate     Y-PSNR    U-PSNR    V-PSNR    YUV-PSNR 
	       67    p    1187.6418   31.6838   36.6187   37.5493   32.7002


B Slices--------------------------------------------------------
	Total Frames |   Bitrate     Y-PSNR    U-PSNR    V-PSNR    YUV-PSNR 
	        0    b          nan       nan       nan       nan       nan

RVM: 0.000
Bytes written to file: 0 (0.000 kbps)

 Total Time:      429.573 sec.
