
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/ChinaSpeed_1024x768_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1024x768 30Hz
Internal Format                   : 1024x768 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 37.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 3
PID KP                             : 0.840
PID K                              : 0.420
PID KD                             : 0.420
SP                                 : 8.004

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 37 QP 37 )     226560 bits [Y 34.1960 dB    U 39.0988 dB    V 39.0004 dB] [ET  4.32 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12496 bits [Y 32.0732 dB    U 38.6419 dB    V 38.5004 dB] [ET  5.59 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 39 QP 39 )      15568 bits [Y 31.9149 dB    U 38.4300 dB    V 38.2112 dB] [ET  8.19 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12600 bits [Y 31.5685 dB    U 38.1777 dB    V 38.0237 dB] [ET  9.49 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12152 bits [Y 30.8770 dB    U 38.3138 dB    V 38.1050 dB] [ET  5.66 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 39 QP 39 )      14120 bits [Y 31.8376 dB    U 38.2427 dB    V 38.0335 dB] [ET  8.75 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12720 bits [Y 30.6186 dB    U 38.0931 dB    V 37.8584 dB] [ET  5.52 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 38 QP 38 )      46288 bits [Y 33.6169 dB    U 38.7445 dB    V 38.6475 dB] [ET 11.19 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12720 bits [Y 30.9534 dB    U 38.4629 dB    V 38.0785 dB] [ET  5.45 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16928 bits [Y 31.8238 dB    U 38.1549 dB    V 37.9358 dB] [ET  9.06 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10432 bits [Y 30.5864 dB    U 38.0189 dB    V 37.7034 dB] [ET  5.87 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 38 QP 38 )      45024 bits [Y 33.7834 dB    U 38.7286 dB    V 38.5039 dB] [ET 11.51 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12336 bits [Y 30.9459 dB    U 38.0537 dB    V 37.8775 dB] [ET  5.63 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 39 QP 39 )      21144 bits [Y 31.8146 dB    U 37.9338 dB    V 37.6961 dB] [ET  9.81 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11816 bits [Y 30.6252 dB    U 37.8646 dB    V 37.5631 dB] [ET  5.80 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 38 QP 38 )      47952 bits [Y 33.6672 dB    U 38.6230 dB    V 38.5028 dB] [ET 12.19 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13840 bits [Y 30.8529 dB    U 37.9491 dB    V 37.6819 dB] [ET  5.80 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 39 QP 39 )      15976 bits [Y 31.9911 dB    U 38.1630 dB    V 37.8328 dB] [ET  8.98 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12504 bits [Y 30.7172 dB    U 37.9969 dB    V 37.7932 dB] [ET  5.80 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 38 QP 38 )      44888 bits [Y 33.6355 dB    U 38.6675 dB    V 38.5453 dB] [ET 11.56 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12904 bits [Y 30.8496 dB    U 38.0975 dB    V 37.9555 dB] [ET  5.49 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 39 QP 39 )      17888 bits [Y 31.8295 dB    U 38.1583 dB    V 37.8248 dB] [ET  8.97 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13272 bits [Y 30.5295 dB    U 38.0938 dB    V 37.6419 dB] [ET  5.67 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 38 QP 38 )      48192 bits [Y 33.5458 dB    U 38.8437 dB    V 38.6031 dB] [ET 11.72 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14344 bits [Y 30.7494 dB    U 38.0638 dB    V 37.8399 dB] [ET  6.04 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16096 bits [Y 31.4626 dB    U 38.0835 dB    V 37.7826 dB] [ET  9.31 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13736 bits [Y 30.2770 dB    U 37.7317 dB    V 37.4325 dB] [ET  6.17 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 38 QP 38 )      51360 bits [Y 33.1881 dB    U 38.6572 dB    V 38.5134 dB] [ET 12.39 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12544 bits [Y 30.5602 dB    U 38.0331 dB    V 37.9387 dB] [ET  6.01 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16248 bits [Y 31.2098 dB    U 37.9949 dB    V 37.6785 dB] [ET  9.70 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13544 bits [Y 30.3116 dB    U 37.8318 dB    V 37.5950 dB] [ET  6.10 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 38 QP 38 )      49280 bits [Y 33.0687 dB    U 38.6166 dB    V 38.5633 dB] [ET 11.20 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13656 bits [Y 30.4908 dB    U 37.8821 dB    V 37.7013 dB] [ET  6.10 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16344 bits [Y 31.1154 dB    U 37.9179 dB    V 37.9234 dB] [ET  8.58 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12560 bits [Y 30.2733 dB    U 37.8734 dB    V 37.6208 dB] [ET  5.95 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 38 QP 38 )      50040 bits [Y 33.0332 dB    U 38.4653 dB    V 38.4151 dB] [ET 10.63 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 40 QP 40 )      18744 bits [Y 30.1745 dB    U 37.6880 dB    V 37.4191 dB] [ET  6.71 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 39 QP 39 )      17880 bits [Y 30.9576 dB    U 37.7544 dB    V 37.5600 dB] [ET  8.97 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13816 bits [Y 30.1706 dB    U 37.5410 dB    V 37.3472 dB] [ET  6.47 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 38 QP 38 )      50048 bits [Y 33.0990 dB    U 38.5925 dB    V 38.5206 dB] [ET 10.52 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12888 bits [Y 30.7157 dB    U 38.0772 dB    V 37.9098 dB] [ET  6.43 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 39 QP 39 )      15568 bits [Y 31.2552 dB    U 38.0520 dB    V 37.8630 dB] [ET  7.94 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10944 bits [Y 30.4324 dB    U 37.8923 dB    V 37.7174 dB] [ET  6.14 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 38 QP 38 )      48896 bits [Y 33.1204 dB    U 38.7584 dB    V 38.6616 dB] [ET 10.41 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12432 bits [Y 30.7271 dB    U 38.3451 dB    V 37.8994 dB] [ET  6.37 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 39 QP 39 )      13688 bits [Y 31.3322 dB    U 38.2530 dB    V 37.8560 dB] [ET  8.77 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14264 bits [Y 30.4811 dB    U 37.9897 dB    V 37.7320 dB] [ET  6.46 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 38 QP 38 )      49752 bits [Y 33.0102 dB    U 38.6659 dB    V 38.6329 dB] [ET 11.27 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16128 bits [Y 30.4901 dB    U 38.1961 dB    V 37.8166 dB] [ET  6.66 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 39 QP 39 )      19648 bits [Y 30.9768 dB    U 37.9767 dB    V 37.6171 dB] [ET  9.44 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15088 bits [Y 30.2001 dB    U 37.8455 dB    V 37.4757 dB] [ET  6.54 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 38 QP 38 )      52584 bits [Y 33.0286 dB    U 38.5226 dB    V 38.5344 dB] [ET 11.04 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15552 bits [Y 30.6894 dB    U 38.0311 dB    V 37.5539 dB] [ET  6.73 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16840 bits [Y 31.1410 dB    U 37.9865 dB    V 37.7291 dB] [ET  8.12 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14400 bits [Y 30.5309 dB    U 37.9506 dB    V 37.6130 dB] [ET  6.71 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 38 QP 38 )      51664 bits [Y 32.9928 dB    U 38.7015 dB    V 38.5697 dB] [ET  9.23 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12168 bits [Y 30.7900 dB    U 38.4125 dB    V 38.0193 dB] [ET  6.44 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16336 bits [Y 31.1486 dB    U 38.2981 dB    V 37.8663 dB] [ET  8.24 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11728 bits [Y 30.4788 dB    U 38.1620 dB    V 37.7219 dB] [ET  6.48 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 38 QP 38 )      58904 bits [Y 33.0747 dB    U 38.6778 dB    V 38.6256 dB] [ET 11.67 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13008 bits [Y 30.5785 dB    U 38.2872 dB    V 37.9952 dB] [ET  6.79 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16688 bits [Y 31.0820 dB    U 38.2607 dB    V 37.9564 dB] [ET  8.89 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 40 QP 40 )      14840 bits [Y 30.3614 dB    U 38.0455 dB    V 37.6263 dB] [ET  6.75 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 38 QP 38 )      53416 bits [Y 32.9407 dB    U 38.6431 dB    V 38.5887 dB] [ET  9.69 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12136 bits [Y 30.7258 dB    U 38.1875 dB    V 37.9992 dB] [ET  6.59 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 39 QP 39 )      14128 bits [Y 31.0062 dB    U 38.1219 dB    V 37.9815 dB] [ET  7.82 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11544 bits [Y 30.4449 dB    U 37.8461 dB    V 37.7656 dB] [ET  6.27 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 38 QP 38 )      52544 bits [Y 32.9402 dB    U 38.5687 dB    V 38.6107 dB] [ET 10.09 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 40 QP 40 )      12832 bits [Y 30.5212 dB    U 38.1849 dB    V 38.2842 dB] [ET  6.27 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16672 bits [Y 31.0074 dB    U 38.0114 dB    V 38.0058 dB] [ET  8.60 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13536 bits [Y 30.1592 dB    U 37.7326 dB    V 37.7412 dB] [ET  6.41 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 38 QP 38 )      51432 bits [Y 32.9066 dB    U 38.4443 dB    V 38.5550 dB] [ET 10.88 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13104 bits [Y 30.5181 dB    U 38.2334 dB    V 38.0672 dB] [ET  6.46 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 39 QP 39 )      14880 bits [Y 30.9920 dB    U 38.2231 dB    V 37.9431 dB] [ET  8.97 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11264 bits [Y 30.3684 dB    U 38.1018 dB    V 37.9081 dB] [ET  6.32 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 38 QP 38 )      46840 bits [Y 33.0526 dB    U 38.7466 dB    V 38.6031 dB] [ET 11.03 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 40 QP 40 )      11184 bits [Y 30.6696 dB    U 38.4668 dB    V 38.1116 dB] [ET  6.44 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 39 QP 39 )      12576 bits [Y 31.3835 dB    U 38.4351 dB    V 38.1605 dB] [ET  8.14 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10528 bits [Y 30.5860 dB    U 38.3620 dB    V 37.9288 dB] [ET  5.93 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 38 QP 38 )      45336 bits [Y 33.1394 dB    U 38.7687 dB    V 38.5310 dB] [ET 10.59 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 40 QP 40 )      10616 bits [Y 30.7814 dB    U 38.5317 dB    V 38.2531 dB] [ET  5.84 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 39 QP 39 )      13776 bits [Y 31.4717 dB    U 38.4079 dB    V 38.0084 dB] [ET  9.03 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 40 QP 40 )      16248 bits [Y 30.5001 dB    U 38.0968 dB    V 37.5815 dB] [ET  6.32 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 38 QP 38 )      51112 bits [Y 33.2522 dB    U 38.7845 dB    V 38.5386 dB] [ET 11.67 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13248 bits [Y 30.6396 dB    U 38.4224 dB    V 37.9673 dB] [ET  6.15 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 39 QP 39 )      16344 bits [Y 31.0970 dB    U 38.2200 dB    V 37.8160 dB] [ET  9.74 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 40 QP 40 )      15256 bits [Y 30.3130 dB    U 37.9689 dB    V 37.5457 dB] [ET  6.57 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 38 QP 38 )      50152 bits [Y 33.1282 dB    U 38.7410 dB    V 38.5032 dB] [ET 10.67 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 40 QP 40 )      13848 bits [Y 30.7185 dB    U 38.3745 dB    V 37.8794 dB] [ET  6.58 ] [L0 104 100 96 92 ] [L1 ]
