
HM software: Encoder Version [16.2] (including RExt)[Mac OS X][GCC 4.2.1][64 bit] 


Input          File               : /Users/grellert/origCfP/cropped/ChinaSpeed_1024x768_30.yuv
Bitstream      File               : str.bin
Reconstruction File               : rec.yuv
Real     Format                   : 1024x768 30Hz
Internal Format                   : 1024x768 30Hz
Sequence PSNR output              : Linear average only
Sequence MSE output               : Disabled
Frame MSE output                  : Disabled
Cabac-zero-word-padding           : Disabled
Frame/Field                       : Frame based coding
Frame index                       : 0 - 127 (128 frames)
Profile                           : main
CU size / depth                   : 64 / 4
RQT trans. size (min / max)       : 4 / 32
Max RQT depth inter               : 3
Max RQT depth intra               : 3
Min PCM size                      : 8
Motion search range               : 64
Intra period                      : -1
Decoding refresh type             : 0
QP                                : 22.00
Max dQP signaling depth           : 0
FME                               : 2

Processor Frequency (Mhz)        : 2000
Processor Availability             : 1.000
Target FPS                         : 23.500
Budgeting Algorithm                : 0
PID KP                             : 0.400
PID K                              : 0.840
PID KD                             : 0.400
SP                                 : 13.824

Cb QP Offset                      : 0
Cr QP Offset                      : 0
Max CU chroma QP adjustment depth : -1
QP adaptation                     : 0 (range=0)
GOP size                          : 4
Input bit depth                   : (Y:8, C:8)
MSB-extended bit depth            : (Y:8, C:8)
Internal bit depth                : (Y:8, C:8)
PCM sample bit depth              : (Y:8, C:8)
Extended precision processing     : Disabled
Intra reference smoothing         : Enabled
Implicit residual DPCM            : Disabled
Explicit residual DPCM            : Disabled
Residual rotation                 : Disabled
Single significance map context   : Disabled
Cross-component prediction        : Disabled
High-precision prediction weight  : Disabled
Golomb-Rice parameter adaptation  : Disabled
CABAC bypass bit alignment        : Disabled
Sao Luma Offset bit shifts        : 0
Sao Chroma Offset bit shifts      : 0
Cost function:                    : Lossy coding (default)
RateControl                       : 0
Max Num Merge Candidates          : 5

TOOL CFG: IBD:0 HAD:1 RDQ:1 RDQTS:1 RDpenalty:0 SQP:0 ASR:0 FEN:1 ECU:0 FDM:1 CFM:0 ESD:0 RQT:1 TransformSkip:1 TransformSkipFast:1 TransformSkipLog2MaxSize:2 Slice: M=0 SliceSegment: M=0 CIP:0 SAO:1 PCM:0 TransQuantBypassEnabled:0 WPP:0 WPB:0 PME:2  WaveFrontSynchro:0 WaveFrontSubstreams:1 ScalingList:0 TMVPMode:1 AQpS:0 SignBitHidingFlag:1 RecalQP:0

Non-environment-variable-controlled macros set as follows: 

                                RExt__DECODER_DEBUG_BIT_STATISTICS =   0
                                      RExt__HIGH_BIT_DEPTH_SUPPORT =   0
                            RExt__HIGH_PRECISION_FORWARD_TRANSFORM =   0
                                        O0043_BEST_EFFORT_DECODING =   0
                              RD_TEST_SAO_DISABLE_AT_PICTURE_LEVEL =   0

                   Input ChromaFormatIDC =   4:2:0
       Output (internal) ChromaFormatIDC =   4:2:0

POC    0 TId: 0 ( I-SLICE, nQP 22 QP 22 )     743104 bits [Y 45.6204 dB    U 47.0838 dB    V 47.1861 dB] [ET  5.98 ] [L0 ] [L1 ]
POC    1 TId: 0 ( P-SLICE, nQP 25 QP 25 )     127520 bits [Y 43.2931 dB    U 45.7143 dB    V 45.6758 dB] [ET 13.45 ] [L0 0 ] [L1 ]
POC    2 TId: 0 ( P-SLICE, nQP 24 QP 24 )     158728 bits [Y 43.7117 dB    U 45.7103 dB    V 45.8270 dB] [ET 16.92 ] [L0 1 0 ] [L1 ]
POC    3 TId: 0 ( P-SLICE, nQP 25 QP 25 )     122312 bits [Y 42.9714 dB    U 45.2688 dB    V 45.3490 dB] [ET 18.15 ] [L0 2 1 0 ] [L1 ]
POC   21 TId: 0 ( P-SLICE, nQP 25 QP 25 )     134456 bits [Y 42.7885 dB    U 45.1241 dB    V 45.2331 dB] [ET 11.95 ] [L0 20 16 12 8 ] [L1 ]
POC   22 TId: 0 ( P-SLICE, nQP 24 QP 24 )     146160 bits [Y 43.3605 dB    U 45.4305 dB    V 45.6738 dB] [ET 21.83 ] [L0 21 20 16 12 ] [L1 ]
POC   23 TId: 0 ( P-SLICE, nQP 25 QP 25 )     146880 bits [Y 42.3635 dB    U 44.9221 dB    V 45.0376 dB] [ET 15.35 ] [L0 22 20 16 12 ] [L1 ]
POC   24 TId: 0 ( P-SLICE, nQP 23 QP 23 )     252792 bits [Y 44.3936 dB    U 46.2962 dB    V 46.5864 dB] [ET 17.77 ] [L0 23 20 16 12 ] [L1 ]
POC   25 TId: 0 ( P-SLICE, nQP 25 QP 25 )     320496 bits [Y 41.5539 dB    U 44.4801 dB    V 44.4237 dB] [ET  1.96 ] [L0 24 20 16 12 ] [L1 ]
POC   26 TId: 0 ( P-SLICE, nQP 24 QP 24 )     239496 bits [Y 42.9819 dB    U 45.1830 dB    V 45.2513 dB] [ET 10.56 ] [L0 25 24 20 16 ] [L1 ]
POC   27 TId: 0 ( P-SLICE, nQP 25 QP 25 )     189992 bits [Y 42.2224 dB    U 44.8470 dB    V 44.8599 dB] [ET 10.30 ] [L0 26 24 20 16 ] [L1 ]
POC   28 TId: 0 ( P-SLICE, nQP 23 QP 23 )     237224 bits [Y 44.5559 dB    U 46.2948 dB    V 46.4943 dB] [ET 14.29 ] [L0 27 24 20 16 ] [L1 ]
POC   29 TId: 0 ( P-SLICE, nQP 25 QP 25 )     134848 bits [Y 42.8036 dB    U 45.0378 dB    V 45.1183 dB] [ET 11.82 ] [L0 28 24 20 16 ] [L1 ]
POC   30 TId: 0 ( P-SLICE, nQP 24 QP 24 )     181584 bits [Y 43.3662 dB    U 45.4772 dB    V 45.6375 dB] [ET 24.46 ] [L0 29 28 24 20 ] [L1 ]
POC   31 TId: 0 ( P-SLICE, nQP 25 QP 25 )     299368 bits [Y 41.5872 dB    U 44.3227 dB    V 44.3097 dB] [ET  1.90 ] [L0 30 28 24 20 ] [L1 ]
POC   32 TId: 0 ( P-SLICE, nQP 23 QP 23 )     265544 bits [Y 44.5580 dB    U 46.2738 dB    V 46.5777 dB] [ET 14.85 ] [L0 31 28 24 20 ] [L1 ]
POC   33 TId: 0 ( P-SLICE, nQP 25 QP 25 )     159504 bits [Y 42.4969 dB    U 44.9193 dB    V 45.1733 dB] [ET 16.31 ] [L0 32 28 24 20 ] [L1 ]
POC   34 TId: 0 ( P-SLICE, nQP 24 QP 24 )     217160 bits [Y 43.0491 dB    U 45.2979 dB    V 45.5750 dB] [ET 10.29 ] [L0 33 32 28 24 ] [L1 ]
POC   35 TId: 0 ( P-SLICE, nQP 25 QP 25 )     140112 bits [Y 42.6920 dB    U 44.9175 dB    V 45.1088 dB] [ET 11.81 ] [L0 34 32 28 24 ] [L1 ]
POC   36 TId: 0 ( P-SLICE, nQP 23 QP 23 )     252048 bits [Y 44.6344 dB    U 46.3231 dB    V 46.6317 dB] [ET 14.41 ] [L0 35 32 28 24 ] [L1 ]
POC   37 TId: 0 ( P-SLICE, nQP 25 QP 25 )     132976 bits [Y 42.8942 dB    U 45.1835 dB    V 45.2793 dB] [ET 11.26 ] [L0 36 32 28 24 ] [L1 ]
POC   38 TId: 0 ( P-SLICE, nQP 24 QP 24 )     161952 bits [Y 43.4200 dB    U 45.6254 dB    V 45.7583 dB] [ET 22.27 ] [L0 37 36 32 28 ] [L1 ]
POC   39 TId: 0 ( P-SLICE, nQP 25 QP 25 )     154576 bits [Y 42.4101 dB    U 45.1249 dB    V 45.0928 dB] [ET 15.77 ] [L0 38 36 32 28 ] [L1 ]
POC   40 TId: 0 ( P-SLICE, nQP 23 QP 23 )     262848 bits [Y 44.3612 dB    U 46.3643 dB    V 46.5756 dB] [ET 18.06 ] [L0 39 36 32 28 ] [L1 ]
POC   41 TId: 0 ( P-SLICE, nQP 25 QP 25 )     161744 bits [Y 42.3288 dB    U 45.0359 dB    V 45.1210 dB] [ET 18.30 ] [L0 40 36 32 28 ] [L1 ]
POC   42 TId: 0 ( P-SLICE, nQP 24 QP 24 )     191864 bits [Y 42.9234 dB    U 45.2555 dB    V 45.4074 dB] [ET 18.27 ] [L0 41 40 36 32 ] [L1 ]
POC   43 TId: 0 ( P-SLICE, nQP 25 QP 25 )     214608 bits [Y 41.9784 dB    U 44.6792 dB    V 44.6996 dB] [ET 10.55 ] [L0 42 40 36 32 ] [L1 ]
POC   44 TId: 0 ( P-SLICE, nQP 23 QP 23 )     341896 bits [Y 43.9185 dB    U 46.0434 dB    V 46.3219 dB] [ET 11.71 ] [L0 43 40 36 32 ] [L1 ]
POC   45 TId: 0 ( P-SLICE, nQP 25 QP 25 )     211032 bits [Y 42.0307 dB    U 44.9855 dB    V 44.9988 dB] [ET 10.48 ] [L0 44 40 36 32 ] [L1 ]
POC   46 TId: 0 ( P-SLICE, nQP 24 QP 24 )     199608 bits [Y 42.8678 dB    U 45.3259 dB    V 45.4436 dB] [ET 13.40 ] [L0 45 44 40 36 ] [L1 ]
POC   47 TId: 0 ( P-SLICE, nQP 25 QP 25 )     214128 bits [Y 41.8866 dB    U 44.7824 dB    V 44.8071 dB] [ET 10.44 ] [L0 46 44 40 36 ] [L1 ]
POC   48 TId: 0 ( P-SLICE, nQP 23 QP 23 )     283456 bits [Y 44.2889 dB    U 46.1822 dB    V 46.4630 dB] [ET 15.03 ] [L0 47 44 40 36 ] [L1 ]
POC   49 TId: 0 ( P-SLICE, nQP 25 QP 25 )     159968 bits [Y 42.4422 dB    U 44.9521 dB    V 45.0017 dB] [ET 12.54 ] [L0 48 44 40 36 ] [L1 ]
POC   50 TId: 0 ( P-SLICE, nQP 24 QP 24 )     196760 bits [Y 42.9772 dB    U 45.1726 dB    V 45.3728 dB] [ET 13.31 ] [L0 49 48 44 40 ] [L1 ]
POC   51 TId: 0 ( P-SLICE, nQP 25 QP 25 )     208432 bits [Y 41.9343 dB    U 44.7334 dB    V 44.7269 dB] [ET 10.35 ] [L0 50 48 44 40 ] [L1 ]
POC   52 TId: 0 ( P-SLICE, nQP 23 QP 23 )     288624 bits [Y 44.2585 dB    U 46.0102 dB    V 46.3209 dB] [ET 15.15 ] [L0 51 48 44 40 ] [L1 ]
POC   53 TId: 0 ( P-SLICE, nQP 25 QP 25 )     187136 bits [Y 42.2748 dB    U 44.7261 dB    V 44.8132 dB] [ET 13.92 ] [L0 52 48 44 40 ] [L1 ]
POC   54 TId: 0 ( P-SLICE, nQP 24 QP 24 )     199600 bits [Y 42.8894 dB    U 45.0011 dB    V 45.2000 dB] [ET 13.76 ] [L0 53 52 48 44 ] [L1 ]
POC   55 TId: 0 ( P-SLICE, nQP 25 QP 25 )     214688 bits [Y 41.8508 dB    U 44.6053 dB    V 44.6773 dB] [ET 10.92 ] [L0 54 52 48 44 ] [L1 ]
POC   56 TId: 0 ( P-SLICE, nQP 23 QP 23 )     276600 bits [Y 44.2808 dB    U 46.1383 dB    V 46.5495 dB] [ET 15.28 ] [L0 55 52 48 44 ] [L1 ]
POC   57 TId: 0 ( P-SLICE, nQP 25 QP 25 )     208696 bits [Y 42.0599 dB    U 44.9538 dB    V 45.0870 dB] [ET 10.92 ] [L0 56 52 48 44 ] [L1 ]
POC   58 TId: 0 ( P-SLICE, nQP 24 QP 24 )     191160 bits [Y 42.9573 dB    U 45.2960 dB    V 45.5674 dB] [ET 13.73 ] [L0 57 56 52 48 ] [L1 ]
POC   59 TId: 0 ( P-SLICE, nQP 25 QP 25 )     197080 bits [Y 41.9737 dB    U 44.8842 dB    V 44.9488 dB] [ET 10.42 ] [L0 58 56 52 48 ] [L1 ]
POC   60 TId: 0 ( P-SLICE, nQP 23 QP 23 )     283192 bits [Y 44.2923 dB    U 46.1814 dB    V 46.5686 dB] [ET 15.52 ] [L0 59 56 52 48 ] [L1 ]
POC   61 TId: 0 ( P-SLICE, nQP 25 QP 25 )     212184 bits [Y 42.1129 dB    U 45.0500 dB    V 45.1215 dB] [ET 10.77 ] [L0 60 56 52 48 ] [L1 ]
POC   62 TId: 0 ( P-SLICE, nQP 24 QP 24 )     194656 bits [Y 42.9282 dB    U 45.3625 dB    V 45.5054 dB] [ET 13.66 ] [L0 61 60 56 52 ] [L1 ]
POC   63 TId: 0 ( P-SLICE, nQP 25 QP 25 )     217328 bits [Y 41.8457 dB    U 44.7973 dB    V 44.7584 dB] [ET 10.71 ] [L0 62 60 56 52 ] [L1 ]
POC   64 TId: 0 ( P-SLICE, nQP 23 QP 23 )     295832 bits [Y 44.2111 dB    U 46.0765 dB    V 46.3657 dB] [ET 15.42 ] [L0 63 60 56 52 ] [L1 ]
POC   65 TId: 0 ( P-SLICE, nQP 25 QP 25 )     225696 bits [Y 41.8205 dB    U 44.8926 dB    V 44.9097 dB] [ET 11.05 ] [L0 64 60 56 52 ] [L1 ]
POC   66 TId: 0 ( P-SLICE, nQP 24 QP 24 )     218584 bits [Y 42.7280 dB    U 45.1268 dB    V 45.2027 dB] [ET 14.01 ] [L0 65 64 60 56 ] [L1 ]
POC   67 TId: 0 ( P-SLICE, nQP 25 QP 25 )     210664 bits [Y 41.6866 dB    U 44.5497 dB    V 44.5514 dB] [ET 10.86 ] [L0 66 64 60 56 ] [L1 ]
POC   68 TId: 0 ( P-SLICE, nQP 23 QP 23 )     296072 bits [Y 44.1555 dB    U 46.0778 dB    V 46.3533 dB] [ET 15.68 ] [L0 67 64 60 56 ] [L1 ]
POC   69 TId: 0 ( P-SLICE, nQP 25 QP 25 )     212048 bits [Y 41.9929 dB    U 44.7594 dB    V 44.7750 dB] [ET 11.18 ] [L0 68 64 60 56 ] [L1 ]
POC   70 TId: 0 ( P-SLICE, nQP 24 QP 24 )     191264 bits [Y 42.8133 dB    U 45.2543 dB    V 45.3953 dB] [ET 13.57 ] [L0 69 68 64 60 ] [L1 ]
POC   71 TId: 0 ( P-SLICE, nQP 25 QP 25 )     199728 bits [Y 41.8490 dB    U 44.9493 dB    V 44.9764 dB] [ET 10.89 ] [L0 70 68 64 60 ] [L1 ]
POC   72 TId: 0 ( P-SLICE, nQP 23 QP 23 )     285992 bits [Y 44.1787 dB    U 46.1977 dB    V 46.4515 dB] [ET 15.61 ] [L0 71 68 64 60 ] [L1 ]
POC   73 TId: 0 ( P-SLICE, nQP 25 QP 25 )     194992 bits [Y 41.8824 dB    U 45.1201 dB    V 45.0736 dB] [ET 10.87 ] [L0 72 68 64 60 ] [L1 ]
POC   74 TId: 0 ( P-SLICE, nQP 24 QP 24 )     197472 bits [Y 42.7172 dB    U 45.3402 dB    V 45.4817 dB] [ET 13.97 ] [L0 73 72 68 64 ] [L1 ]
POC   75 TId: 0 ( P-SLICE, nQP 25 QP 25 )     193544 bits [Y 41.7351 dB    U 44.8476 dB    V 44.8953 dB] [ET 10.80 ] [L0 74 72 68 64 ] [L1 ]
POC   76 TId: 0 ( P-SLICE, nQP 23 QP 23 )     328288 bits [Y 44.1352 dB    U 46.1919 dB    V 46.5386 dB] [ET 17.31 ] [L0 75 72 68 64 ] [L1 ]
POC   77 TId: 0 ( P-SLICE, nQP 25 QP 25 )     212688 bits [Y 41.8133 dB    U 45.0924 dB    V 45.1119 dB] [ET 11.18 ] [L0 76 72 68 64 ] [L1 ]
POC   78 TId: 0 ( P-SLICE, nQP 24 QP 24 )     207928 bits [Y 42.7257 dB    U 45.2879 dB    V 45.4824 dB] [ET 13.94 ] [L0 77 76 72 68 ] [L1 ]
POC   79 TId: 0 ( P-SLICE, nQP 25 QP 25 )     215144 bits [Y 41.7278 dB    U 44.7913 dB    V 44.9113 dB] [ET 10.88 ] [L0 78 76 72 68 ] [L1 ]
POC   80 TId: 0 ( P-SLICE, nQP 23 QP 23 )     295728 bits [Y 44.1686 dB    U 46.0935 dB    V 46.5196 dB] [ET 15.47 ] [L0 79 76 72 68 ] [L1 ]
POC   81 TId: 0 ( P-SLICE, nQP 25 QP 25 )     212736 bits [Y 41.9572 dB    U 45.0701 dB    V 45.3155 dB] [ET 10.95 ] [L0 80 76 72 68 ] [L1 ]
POC   82 TId: 0 ( P-SLICE, nQP 24 QP 24 )     201264 bits [Y 42.8570 dB    U 45.2277 dB    V 45.7027 dB] [ET 13.70 ] [L0 81 80 76 72 ] [L1 ]
POC   83 TId: 0 ( P-SLICE, nQP 25 QP 25 )     209336 bits [Y 41.8678 dB    U 44.6930 dB    V 44.9900 dB] [ET 10.50 ] [L0 82 80 76 72 ] [L1 ]
POC   84 TId: 0 ( P-SLICE, nQP 23 QP 23 )     304232 bits [Y 44.1720 dB    U 45.8663 dB    V 46.4736 dB] [ET 15.81 ] [L0 83 80 76 72 ] [L1 ]
POC   85 TId: 0 ( P-SLICE, nQP 25 QP 25 )     220760 bits [Y 41.8319 dB    U 44.7641 dB    V 45.1379 dB] [ET 10.62 ] [L0 84 80 76 72 ] [L1 ]
POC   86 TId: 0 ( P-SLICE, nQP 24 QP 24 )     221040 bits [Y 42.6807 dB    U 44.8116 dB    V 45.5162 dB] [ET 13.80 ] [L0 85 84 80 76 ] [L1 ]
POC   87 TId: 0 ( P-SLICE, nQP 25 QP 25 )     222416 bits [Y 41.6798 dB    U 44.3606 dB    V 44.9089 dB] [ET 10.58 ] [L0 86 84 80 76 ] [L1 ]
POC   88 TId: 0 ( P-SLICE, nQP 23 QP 23 )     298728 bits [Y 44.0947 dB    U 45.7814 dB    V 46.4412 dB] [ET 15.46 ] [L0 87 84 80 76 ] [L1 ]
POC   89 TId: 0 ( P-SLICE, nQP 25 QP 25 )     218616 bits [Y 41.8855 dB    U 44.8571 dB    V 45.2539 dB] [ET 10.71 ] [L0 88 84 80 76 ] [L1 ]
POC   90 TId: 0 ( P-SLICE, nQP 24 QP 24 )     198816 bits [Y 42.7959 dB    U 45.2055 dB    V 45.5869 dB] [ET 13.70 ] [L0 89 88 84 80 ] [L1 ]
POC   91 TId: 0 ( P-SLICE, nQP 25 QP 25 )     202528 bits [Y 41.8545 dB    U 44.8681 dB    V 45.0375 dB] [ET 10.47 ] [L0 90 88 84 80 ] [L1 ]
POC   92 TId: 0 ( P-SLICE, nQP 23 QP 23 )     296264 bits [Y 44.2612 dB    U 46.1884 dB    V 46.5237 dB] [ET 15.54 ] [L0 91 88 84 80 ] [L1 ]
POC   93 TId: 0 ( P-SLICE, nQP 25 QP 25 )     205656 bits [Y 41.9939 dB    U 45.0790 dB    V 45.1456 dB] [ET 10.69 ] [L0 92 88 84 80 ] [L1 ]
POC   94 TId: 0 ( P-SLICE, nQP 24 QP 24 )     179576 bits [Y 42.8872 dB    U 45.3100 dB    V 45.5846 dB] [ET 12.88 ] [L0 93 92 88 84 ] [L1 ]
POC   95 TId: 0 ( P-SLICE, nQP 25 QP 25 )     201416 bits [Y 41.9849 dB    U 44.9040 dB    V 45.0102 dB] [ET 10.45 ] [L0 94 92 88 84 ] [L1 ]
POC   96 TId: 0 ( P-SLICE, nQP 23 QP 23 )     268048 bits [Y 44.2743 dB    U 46.1176 dB    V 46.4218 dB] [ET 15.00 ] [L0 95 92 88 84 ] [L1 ]
POC   97 TId: 0 ( P-SLICE, nQP 25 QP 25 )     137160 bits [Y 42.4484 dB    U 45.2963 dB    V 45.3590 dB] [ET 12.03 ] [L0 96 92 88 84 ] [L1 ]
POC   98 TId: 0 ( P-SLICE, nQP 24 QP 24 )     181512 bits [Y 43.0197 dB    U 45.3149 dB    V 45.5385 dB] [ET 12.92 ] [L0 97 96 92 88 ] [L1 ]
POC   99 TId: 0 ( P-SLICE, nQP 25 QP 25 )     221384 bits [Y 42.0300 dB    U 44.7168 dB    V 44.8267 dB] [ET 11.02 ] [L0 98 96 92 88 ] [L1 ]
POC  100 TId: 0 ( P-SLICE, nQP 23 QP 23 )     284264 bits [Y 44.3487 dB    U 46.1535 dB    V 46.5454 dB] [ET 15.32 ] [L0 99 96 92 88 ] [L1 ]
POC  101 TId: 0 ( P-SLICE, nQP 25 QP 25 )     150952 bits [Y 42.4667 dB    U 45.2075 dB    V 45.2859 dB] [ET 12.47 ] [L0 100 96 92 88 ] [L1 ]
POC  102 TId: 0 ( P-SLICE, nQP 24 QP 24 )     204200 bits [Y 42.9564 dB    U 45.2517 dB    V 45.4368 dB] [ET 13.77 ] [L0 101 100 96 92 ] [L1 ]
POC  103 TId: 0 ( P-SLICE, nQP 25 QP 25 )     225064 bits [Y 41.8783 dB    U 44.5695 dB    V 44.6765 dB] [ET 11.04 ] [L0 102 100 96 92 ] [L1 ]
POC  104 TId: 0 ( P-SLICE, nQP 23 QP 23 )     295152 bits [Y 44.3678 dB    U 46.0166 dB    V 46.3227 dB] [ET 15.44 ] [L0 103 100 96 92 ] [L1 ]
POC  105 TId: 0 ( P-SLICE, nQP 25 QP 25 )     212520 bits [Y 42.1042 dB    U 44.8895 dB    V 44.9263 dB] [ET 11.06 ] [L0 104 100 96 92 ] [L1 ]
